,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HLMA,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMG,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-05-21,9279806335.75341,9573858396.371939,3591996601.8168745,19458858491.324696,3630746181.5460005,11149667113.75104,67188811527.552,3398090241.13328,22012469590.38451,20602627730.00962,35391360796.38455,5433268572.748896,5102056442.36277,36417165934.902695,116201349591.8016,83537939135.78568,6790736367.482901,17087749421.81175,7437994282.8555,7496669770.95608,9083766402.4704,8115049075.184836,4780352057.4684,25113286957.025402,23304006989.586094,6231956274.339365,6251694834.429,66380866258.845604,5112533250.000001,1566992340.53856,4487220557.6877,16745131449.7652,14969624894.792583,6746619593.20875,2334865759.086225,4203866690.9818597,72633427701.6582,46190967710.598,4870076628.278399,5110157083.789999,147372169651.52185,26506543398.41893,6308859536.153137,8898236201.936115,11192939849.300243,8193700881.476,6086861496.339339,4906026397.693832,6721261197.156,63219092.376813106,7091747713.781184,16645221003.166197,46765569161.3718,15665899892.78286,6723204196.716083,2458722851.2262,4442641914.432038,0.0,4486075538.42294,7552352049.498,5944640921.527142,28485281548.04724,7773530277.405759,3284276098.237,7034690694.988111,8348630449.9288,50130995975.51423,39168048730.51785,15325787444.0,5978936857.392135,49780565324.32592,5422578000.0,434773830.820368,15714377947.2222,9997971005.427488,225736975256.10574,233170183234.55362,6659797643.228401,7248121939.138974,6346499162.1821995,5840770971.831921,6827560481.175226,6438092693.535664,4791125302.1664505,11430891297.4291,5507510722.430905,6675742906.332,7049119751.17896,14392932185.88183,24764883816.833668,12155201745.834518,5974569166.128779,66210228.7372416,19910236227.579838,7925837377.961801,49713245875.054085,5381762097.6,51596379789.27564,4525604043.408001,7562260746.117,16339930844.128918
2018-05-22,9615773507.4492,9570390863.4504,3639271911.9311094,19471293591.010284,3652597894.675675,11424550775.29248,68134245085.632,3451326386.706,22044302518.208637,20672338251.396915,35544019433.89592,5519046763.348449,5189708092.052609,37136174753.15328,116991834963.1744,82215582956.37306,6784873861.266369,16966884852.730644,7562233308.23946,7720566190.48,9146514890.4192,8190395129.184146,4842624842.89136,25223432952.45095,23537798532.297813,6330446958.528001,6335892744.657,66650308889.416565,5109821749.999999,1508641875.0049918,4561142977.279665,16813684116.726574,15224925436.100142,6891329694.628301,2333948326.5679197,4208498200.37332,72633427701.6582,46976445542.745,4918039504.16296,5088063322.237499,148370626085.47522,26563720914.288254,6430690330.9535885,8955333012.749996,11330116234.964268,8266604216.2048,6128061559.43993,4963441084.459297,6780656606.823001,64296078.6183261,7061591972.621151,16686032403.17396,47083318008.15751,15693462505.3059,6796925205.760833,2470636711.1958003,4557873218.581427,0.0,4570896294.401525,7559596511.895599,5946964862.465969,28604777627.103676,7902730226.614719,3319628908.767,7113281982.051505,8431407239.0924,50336819926.14503,38879807528.95525,15514007124.0,6069609239.214886,50355797186.17392,5462058000.0,436032481.28180003,15761886531.713804,10063227429.028698,227605658826.1066,235038866804.55453,6764739909.121696,7269674487.277954,6569000934.906149,5859291721.526401,6860996134.85385,6396415767.96099,4826336904.0932,11491601645.74625,5505538357.58013,6713048528.45562,7072492164.147059,14468924436.071281,24751801469.33402,12073363677.602337,6009004723.28226,66502332.68755296,20054746006.650986,7943401560.51684,49963961092.003204,5365461960.0,52015345150.91124,4462245586.800289,7583980978.035,16757957667.83124
2018-05-23,9634490341.52696,9580793462.21502,3633710110.7411995,19778026049.921352,3664364201.7455006,11236472480.553598,68714111001.2544,3436889465.87272,21813513791.483715,20412508126.226078,35985033275.59541,5520996267.680255,5164143027.55974,36862867307.61943,115134194340.44832,82379511408.36636,6784873861.266369,17171104297.040102,7532808275.911681,7739867605.9562,9133596084.076801,8246207021.035484,4813320002.69232,25341446518.978325,23579547022.067764,6346416004.73496,6323263058.1228,66919751519.987526,5101687250.0,1527150893.641984,4609127705.786731,16886806961.485376,15292650239.135332,6781819347.608101,2413764955.660455,4213129709.7647796,72924933097.11636,47006890419.96,4962312928.0564,5116655248.952499,148330687828.1171,26473189847.495163,6361543123.093872,8929558492.94456,11317051817.28198,8323658999.9056,6129852866.53126,4979845280.6779995,6727009140.026999,64037601.920362994,7029229713.815265,16715183403.179504,47337517085.586075,15648673259.95596,7018046058.404781,2559246044.7197,4639756918.702551,0.0,4644407616.249632,7682752372.654799,5972528212.793099,28679058973.54416,7819288592.750599,3310790706.1345,7074756841.334154,8384106216.7132,49706484077.3382,38820849101.3629,15386958840.0,6107691639.58044,50160218353.1456,5452188000.0,436571902.90812796,15798431596.707344,10155960241.51463,225570870049.88342,233377814742.3315,6823265403.56219,7332176876.880995,6633464065.3215,5876128766.703199,6820873350.439501,6414277307.492992,4906149868.4605,11456910018.13645,5548951592.52142,6760171419.559139,7142609403.05136,14448659836.020761,25347048280.568005,12161732750.229668,6038520915.128099,66437420.698594876,19910236227.579838,7708480618.84318,50017685781.34944,5429304165.6,52577501205.764084,4396301070.739201,7663621828.401,16530501896.110859
2018-05-24,9494114085.943762,9397014217.373398,3591069634.9518895,19102385633.67129,3580319151.2467504,11164134674.8848,68852774589.7728,3423354852.59152,21630474456.494976,20507567928.117847,35459209079.72294,5515147754.684831,5094752138.221951,36812410548.44395,114086801223.37935,82532511296.89343,6710615449.190295,17196110759.608604,7441263730.89192,7724426473.57524,9048701070.9696,8243416426.442918,4778520504.95596,25152624812.534527,23003417863.24245,6333110371.946634,6175916715.2238,66478845397.23505,5027121000.0,1522445210.9376643,4502783172.33864,16991921050.826149,15167616776.878712,6828752353.4739,2408260360.550625,4213129709.7647796,72876348864.54,46671996770.595,4966002380.04752,5097160753.464999,147671706581.70786,26687605532.00511,6308859536.153137,8944291714.440279,11232133102.347109,8361695522.3728,6090444110.521999,4958754171.253952,6661865787.489,61819010.26284621,6971860255.023007,16563598203.150671,46956218469.44322,15497078891.07924,6921466475.617324,2567436823.4488,4645825927.0985,0.0,4655717050.38011,7697241297.45,5795908701.44202,28520807409.38834,7867738573.70396,3340840595.085,7033149689.359415,8333848880.435299,49140468213.10349,39154946857.71955,15490479664.0,6142147144.673084,49492949393.40192,5389020000.0,439628625.45732003,15579161206.746103,10111311109.57696,220753819069.4367,228685342666.55157,6722359378.664789,7261053468.022362,6627225697.86195,5768371677.57168,6847621873.382401,6406338845.478769,4877980586.9191,11530629726.807276,5517372546.684789,6746427242.98728,7133260437.86412,14636107386.488071,25268554195.570118,11945693999.579641,6028682184.51282,65690932.82557696,19821924695.92525,7581140295.3191395,50089318700.47776,5372253684.0,52439613871.55489,4415696516.639521,7527870378.9135,15977231100.03426
2018-05-25,9296651486.423393,9445559678.274958,3617951674.0364547,18803943241.217274,3592085458.3165755,11260585082.443201,68941015055.1936,3380044090.0916796,21367852801.94592,20532917208.62232,35052119379.692635,5448864607.40336,5138577963.06687,36160677409.094,112130349929.23167,83461439191.52214,6691073761.801855,17337814047.496803,7487036003.4018,7653011236.313301,9041318895.916801,8123420858.962537,4846287947.916241,25443724943.30205,23045166353.0124,6390347253.649683,6184336506.246599,67385152427.337364,5061014750.0,1513661269.8895998,4466470404.81978,17156447451.53345,15256196080.487005,7020395460.759251,2397251170.330965,4231655747.3306203,72682011934.23456,46081366152.62399,5021344159.91432,5115355615.919999,147072632721.33582,26273068541.952545,6289103191.05036,8968228584.248116,11245197520.029396,8555047844.914399,5995504834.68151,4983360465.582007,6690605501.844,64317618.34315637,6990983407.95376,16377031803.115181,46581980938.7845,15565985422.38684,6812192371.249506,2317245764.0872,4626101649.811667,0.0,4591630256.974068,7624796673.474,5726190473.277119,28566022142.004288,7916188554.657319,3347911157.191,7014657621.815088,8333848880.435299,48587316345.783226,39384229631.6898,15471657696.0,6192923678.493824,49124801001.81919,5292294000.000001,440527661.5012,15604742752.24158,10008274651.259258,216310504802.9902,222331818528.54858,6776848632.109385,7293382290.230831,6645940800.240601,5685870156.20536,6827560481.175226,6426185000.51433,4798167622.5518,11743115945.9173,5521327880.498444,6768025234.74306,7067817681.55344,14185220035.364002,24823754380.582085,11755807911.266325,5991786944.70552,65431284.86974464,19854037980.163284,7627246274.526119,49850542303.38336,5440170924.0,51792604072.57333,4318719287.13792,7526060359.587,15755922781.60362
2018-05-29,9133815029.94688,9483702540.4119,3654103381.7708697,18289959120.879803,3513083110.84775,11183424756.396479,68827563028.224,3350267940.8730397,20826693028.93574,20342797604.83878,34526295183.82016,5433268572.748896,5178751635.84138,35256660473.86665,108217447340.93633,84193652943.75888,6687165424.324169,17583710929.420433,7503383243.5839,7687753784.17046,9126213909.024,8056446588.740928,4844456395.4038,25648281791.9495,22560883871.68098,6334449095.161202,6087508909.4844,67544368527.22021,5048812999.999999,1499230509.5963519,4447017136.506105,16891377139.2828,15026934788.066551,7032128712.2257,2422021848.3252,4282602350.6366796,72575126622.56656,45472468608.324,5043480871.86104,5094561487.4,145295380268.89877,26153948717.224796,6422458520.494099,8966391634.174337,11392172218.955137,8558217555.12,5959678692.854911,4950552073.1446,6497091425.186999,65696160.732293,6985099360.898145,16079691603.058622,46348965117.80831,15769259689.74426,6860481740.898332,2354476576.4922,4673120493.805541,0.0,4535083086.321678,7498018581.516,5714570768.58297,28356096597.715958,7846205248.835799,3367355202.9825,6951476391.038634,8345674136.0301,48149940450.69277,39390780568.08895,15448130236.0,6165721963.947,48555321458.589676,5221230000.0,445202648.929376,15316036738.792614,9891499998.499199,209749349157.20935,215936768088.99005,6686033209.701725,7312779583.555914,6618907874.58255,5665665701.993199,6874370396.3253,6469846541.592561,4873285706.6622,11734443039.01485,5479887010.407931,6832819210.010401,7362310084.9515,14337204535.7429,24271025198.72196,11687060496.580559,5898319003.86036,65463740.864223674,19621216669.437553,7554794021.48658,49677429415.48992,5521671612.0,51739570482.492874,4221742057.63632,7609321248.606,15614531355.9396
2018-05-30,8995310457.771458,9317260960.177979,3579946032.5720696,18030894544.0968,3484507793.678175,11067684267.326399,68033398839.4368,3272669491.3941593,20373073807.441917,20114654080.29853,33669710606.67306,5365035921.135615,5153186571.34851,35021195597.71441,110588903455.05473,82915011018.21114,6624632024.681161,17183607528.324352,7483766555.365381,7720566190.48,8949041707.7568,8020168859.037558,4805993792.64256,25239168094.6546,22310392933.061283,6241272504.152162,5994891208.2336,67421894604.233406,4853585000.0,1518366952.59392,4462579751.157045,16681148960.60125,15167616776.878712,7133816891.601601,2461471446.612315,4268707822.4623,72876348864.54,44924460818.453995,4991828543.98536,5000987909.059999,143957448647.4012,25591703144.509815,6257822311.304299,8863240010.780115,11317051817.28198,8691345383.7552,5803834975.909201,4891965658.0778,6516251234.757,65610001.832971975,6888748090.362432,15840653403.013155,45190947098.41152,15435063012.9024,6751165883.785116,2300864206.6289997,4524525614.553163,0.0,4438952896.212615,7440062882.3352,5700627122.94999,28430377944.15644,7770838611.79724,3213570477.177,6936066334.751695,8339761508.2327,46722036793.191605,39318720267.6983,15401075316.0,6198364021.40319,47934071047.79384,5124504000.000001,447899757.0610159,15118693387.827497,9675123436.032028,211784137933.43253,217971556865.2132,6554855377.335105,7144669708.07187,6571080390.726,5522550817.990399,6847621873.382401,6455954233.06767,4692532816.771549,11747452399.368525,5440418505.168195,6893686277.68578,7320239741.60892,13931912534.732502,24140201723.72548,11516824710.964924,5785173601.78464,65398828.8752656,19717556522.151646,7552598498.6672,49880389353.02016,5346445132.8,51241054735.736595,4204932671.1893764,7623801403.218,14839952241.432362
2018-05-31,8985952040.732576,9345001223.550299,3584580866.8969946,18607054162.862194,3529892120.9475,11115909471.1056,69029255520.61441,3176122583.3216,20404906735.26605,20304773684.08207,33873255456.68821,5359187408.140191,5155621339.39545,36194315248.54432,113335840120.5752,83712796151.2452,6599227831.076188,17200278503.370026,7500113795.547481,7840234966.43244,8956423882.8096,8123420858.962537,4774857399.93108,25420122229.99658,23153712426.414272,6275874139.92,5994891208.2336,67360657642.74001,4868498250.000001,1516798391.69248,4439235829.180635,16813684116.726574,15250988872.416903,7098617137.202251,2480737529.49672,4179165307.5607405,74314442148.80025,45673404797.943,5039791419.86992,4986691945.702499,145175565496.82434,25667939832.33557,6348372226.358689,8929558492.94456,11241931415.608824,8710363644.9888,5857574188.6491,4909541582.59784,6322737158.1,66299273.0275403,6868889431.549727,15863974203.01759,45579306800.0385,15410945726.944738,6824886892.829865,2353731960.2441006,4345601664.395768,0.0,4399369876.755941,7508885275.1124,5758725646.420741,27542231410.62889,7843513583.227279,3233014522.9684997,6917574267.207366,8387062530.611899,46966452734.565674,38906011274.55185,15457541220.0,6223752288.31356,49435426207.21711,5098842000.0,446101684.973256,14983476647.351398,9510265102.72371,217639346452.7686,223660660178.327,6639616438.24892,7176998530.28034,6648020256.06045,5509081181.84896,6820873350.439501,6455954233.06767,4713659777.9276,11829845014.9418,5440418505.168195,6864234470.74608,7203377676.76842,13972441734.833542,24454178063.717026,11490643403.872097,5817149476.284299,61666389.51017599,19797839732.746727,7585531340.9579,50250492768.51647,5332861684.8,52094895536.03194,4353631089.758496,7611131267.9325,15214946892.106499
2018-06-01,9006540558.218113,9213234972.531778,3594777502.411829,18843321056.88829,3560148339.1270504,11270230123.199041,69281371136.1024,3181536428.6340795,20468572590.914303,20406170806.09996,33690065091.674576,5409874520.7671995,5187273324.005671,36442394314.49043,113987990551.95775,84565224101.61035,6687165424.324169,17212781734.654278,7513191587.69316,8040969687.384921,8984107039.2576,8173651561.628742,4708921509.48324,25546003367.62578,23329056083.448063,6238608441.057116,6112768282.5528,67911790296.1806,4879344249.999999,1607461211.795712,4448314021.06035,16909657850.4725,15318713428.641582,7133816891.601601,2449544823.87435,4188428326.34366,74518495925.62097,45661226847.057,5006586351.949841,4985392312.669999,145375256783.61505,25877590723.85641,6486666642.07812,8916662046.541662,11189673744.879673,8729381906.2224,5877278566.65373,4949380344.843264,6753832873.425,65954637.43025613,6900516184.473664,15916446003.02757,45014419961.30835,15562540095.82146,6845214575.409659,2330648856.553,4327410610.28265,0.0,4459686858.785157,7603063286.2812,5740134118.9101,27044869351.853466,7846205248.835799,3132259012.9579997,6969968458.582961,8387062530.611899,47146548691.36763,37870963323.48615,15650466392.0,6256394345.76975,49067277815.63439,4980402000.0,440977179.52314,15166201972.3191,9524003297.16607,217057978230.99054,222954713051.8822,6627507715.261231,7187774804.349831,6650099711.8803005,5522550817.990399,6854309004.118125,6539308084.21702,4686664216.450425,11920910537.417524,5491721199.512591,6954553345.361159,7236099054.923759,13926846384.719872,24804130859.332607,11575746974.301853,5903238369.167999,61195777.59022991,19846009659.103775,7708480618.84318,49862481123.238075,5269019479.2,51378942069.94577,4335528673.584865,7665431847.7275,15319453598.03208
2018-06-04,8982208673.917025,9168157044.55176,3563260629.0023394,19315854844.940483,3617298973.4662004,11390793132.64704,68625870535.8336,3195071041.9152794,20675486621.771133,20735711452.658096,34458446900.48177,5464460642.057824,5197012396.19343,36724111219.886856,114383233237.64417,83264725049.13017,6671532074.413416,17287801122.35979,7545886068.057361,8102734216.90876,8908439744.9664,8098305507.629434,4681448221.79664,25129022099.22905,23337405781.40205,6309150435.807359,6104348491.53,66736040635.507324,4792576250.0,1644479249.0696964,4469064173.92827,17055903539.9901,15407294213.11292,6938262700.494101,2398168602.84927,4264076313.07084,74479628539.55988,46598929065.27899,5069307035.79888,5033478734.872499,145774639357.1964,25868061137.878193,6468556659.067243,8960861886.009777,11254995833.291113,8732551616.428,5907730787.206341,4985703922.18468,7060389826.545,66019256.604746915,6903458208.001472,15957257403.035334,44979114533.88772,15431617686.337019,6817252888.340626,2274058021.6973996,4331962366.579611,0.0,4465341575.850397,7621174442.2752,5709922886.705309,26902765906.48906,7808521930.31652,3038574065.0534997,6902164210.920424,8484620889.269,47686836561.773476,37969227369.473404,15584589504.0,6256394345.76975,49757556049.85199,4895520000.0,447719949.85223997,15319691245.291965,9630474304.094358,217971556865.2132,224034396892.32715,6692087571.195569,7179153785.094238,6604351683.8436,5566327135.450079,6847621873.382401,6535338853.209909,4674927015.808175,11760461759.7222,5612099080.082576,7003639690.26066,7390356980.51322,13850854134.530422,24784507338.08314,11781989218.359156,5910617417.129459,61682617.507415526,19789811411.687218,7649201502.719919,49778909384.255035,5343728443.2,52036558586.94343,4402766219.372641,7603891190.6265,15362485771.060259
2018-06-05,8918571438.05264,9182027176.237919,3603120204.1966944,19060935301.386013,3634107983.5659504,11405260693.7808,68361149139.5712,3246502572.3838396,20619778998.078915,20615302370.261852,34509333112.98556,5441066590.076129,5189708092.052609,36261590927.444954,113869417746.25183,83199153668.33286,6741882149.011801,17246123684.745617,7542616620.020941,8060271102.86112,8961960514.099201,8067608967.111197,4743721007.219601,25278505950.163727,23128663332.552303,6322468802.253358,6146447446.644,67654595057.90833,4819691250.0,1589265905.339008,4641549819.642856,17119886029.15405,15344776864.958342,7000840041.6484995,2400003467.88588,4304216061.13016,74295008455.76971,46349281072.116,5124648815.66568,5046475065.197499,145954361515.308,25787059657.06332,6509715711.364693,8979287905.59628,11434631576.422573,8837152053.212801,5956096078.67225,5010310216.512737,7227080169.804,65825399.08127457,6902722702.11952,15928106403.02979,44541327233.87186,15445398992.59854,6804559210.2500725,2215233338.0975,4351670672.791717,0.0,4470996292.915635,7592196592.6848,5693655300.1335,27106232203.26082,7897346895.397679,3026200581.368,6903705216.54912,8422538297.3963,47815476530.917725,38231264825.43941,15673993852.0,6298103641.4082155,49458435481.69103,4916247000.0,448169467.87418,15253910128.303596,9290453991.64595,216102873295.2123,222290292226.993,6655761402.232505,7168377511.024749,6612669507.122999,5519183408.95504,6907806050.003925,6614723473.35215,4734786739.08365,11782144026.978325,5714704468.771367,7001676236.46468,6829419069.27882,13911647934.681982,24607895646.837887,11798374018.859262,5888480273.245079,61325601.56814608,19733613164.270668,7767759734.96644,49755031744.54559,5442887613.6,52232782870.24111,4307082019.597729,7582170958.7085,15116587639.47066
2018-06-06,8888624503.528223,9178559643.31638,3591996601.8168745,19535541606.052467,3770260965.373925,11467953458.69376,67995581497.1136,3186950273.94656,20396948503.310017,20532917208.62232,33632394050.83695,5429369564.085279,5154403955.37198,36640016621.261055,114482043909.06577,81352226442.54169,6745790486.489489,17241955940.9842,7516461035.72958,8288027805.480281,8419370647.7184,8156907994.073342,4773025847.41864,25435857372.200226,23228859708.00018,6373039484.228155,6129607864.5984,67434141996.53209,4772240000.0,1621891972.08896,4526127094.31505,17174728162.72315,15370814879.792915,6973462454.893451,2428443875.953335,4262532476.6070204,73663413432.27704,47634054890.589,5135717171.63904,5025680936.6775,145175565496.82434,25553584800.596935,6626607419.889451,9030854268.321777,11166811013.935669,8963940461.4368,6018791826.8688,4985703922.18468,7167684760.136999,66363892.202031076,6894632137.418048,15811502403.00761,44449533122.5782,15593548034.90988,6852848579.898899,2195873315.6468997,4397156293.611877,0.0,4531313274.944852,7606685517.48,5716894709.521801,26547507293.078037,7967330201.219199,3035038784.0004997,6932984323.494306,8395931472.308,47609652580.28693,38146102652.25046,15791631152.0,6354320518.13832,50580137612.29463,4876767000.0,442415637.193348,15206401543.811995,9159941144.44353,215106242057.8785,222248765925.4374,6546782895.343311,7222258881.372198,6552365288.34735,5470355977.94232,6981364488.096901,6606785011.337925,4633846813.5603,11855863735.64915,5659457044.725419,7015420413.036541,6717231487.0319395,13719134234.202042,24081331159.977055,11768898564.812738,5905698051.82182,60854989.6482,19878122943.34181,7675547776.552481,49605796496.3616,5347803477.6,51739570482.492874,4274756276.4305286,7578550920.0555,15067408013.152739
2018-06-07,9240500984.190113,9466364875.8042,3600339303.6017394,20093048575.289482,3882881333.04225,11631919151.54304,68197273989.504005,3278083336.7066402,20595904302.210815,20792747333.79316,34136167554.624447,5604824953.947999,5234751300.9210005,37594490315.663895,114995859400.45808,81570797711.86607,6739927980.272955,17296136609.882626,7549155516.0937805,8419277430.71844,8524566642.2208,8145745615.703073,4822477765.25452,25176227525.84,23921884638.18135,6522114233.725675,6175916715.2238,66650308889.416565,4810201000.0,1632558186.218752,4561142977.279665,17485500252.948048,15579246846.311941,6914796197.5612,2431196173.50825,4322742098.696,73857750362.58247,49162387726.782005,5209506211.46144,5182936533.61,147092601850.0149,25110459052.609703,6651302851.267921,9203998274.028,11398704427.796282,9030504375.7544,6214044299.82377,5132169959.85168,7098709445.685,67828593.49048874,7082921643.19776,15963087603.036444,45367474235.51469,15910518078.924839,6934203171.6879835,2169067130.7153,4441124662.333051,0.0,4602939691.104546,7751574765.431999,5740134118.9101,27183743173.459595,8142288465.772999,3111047326.64,6973050469.84035,8573310306.23,47622516577.20135,38257468571.036,15881035500.0,6437739109.41525,51770867566.31999,4888611000.0,448169467.87418,15283146180.298426,9307626734.698898,214774031645.4339,221169082084.99246,6611362751.277649,7297692799.858628,6425518483.3365,5663981997.47552,7021487272.51125,6771508098.133073,4586898010.9913,11968611525.381,5698925549.965154,7037018404.79232,6838768034.46606,13820457234.454641,24414931021.218082,12037328574.404547,6016383771.243719,61990949.4549664,20070802648.77,7697503004.746281,49098396652.535995,5324711616.0,50450854243.537796,4175192987.4755526,7676291963.686501,15012080933.54508
2018-06-08,9042102542.965857,9379676552.765697,3553990960.3524895,19201866431.15596,3758494658.3041005,11472775979.07168,67138388404.45441,3518999453.112,20245742096.14541,20469544007.36114,33949584775.443893,5561935858.648224,5216490540.568951,36871276767.48201,115806106906.11519,79341370764.7572,6657852893.2415085,17221117222.177113,7467419315.183281,8152917897.14688,8402760753.849601,8137373831.925372,4749215664.75692,24562556979.89765,23629645209.791702,6393010667.068317,6045409954.370399,65707259682.418205,4755971000.0,1598677270.747648,4495001865.01317,17220429940.6974,15266612224.300758,6770086096.14165,2376150222.40995,4273339331.85376,73459359655.45631,47335695093.882,5168922239.55912,5077666257.977499,145115658110.78717,24495800757.01451,6717157334.94384,8988491378.927439,11274592459.814543,8992467853.287199,6094026724.70466,5031401325.936784,7138945045.782,65846938.80610483,6876979996.2512,15799842003.00539,44767281969.36391,15435063012.9024,6791822092.434509,2060353158.4926999,4350153420.69273,0.0,4514349123.749135,7584952130.2872,5679711654.50052,26708988480.992138,8074996825.56,3054482829.7920003,6820490912.599645,8484620889.269,47120820697.53878,37595823994.72185,15641055408.0,6327118803.5914955,50677927028.80879,4834326000.0,443764191.259168,15158892959.320393,9166810241.66471,216393557406.10138,222788607845.65988,6530637931.359729,7302003309.486424,6323625148.16385,5475407091.495359,6994738749.568351,6648461936.9126005,4569292210.027925,11782144026.978325,5507510722.430905,6964370614.34106,6806046656.31072,13698869634.151522,24012648835.603905,11539740515.86018,5888480273.245079,61731301.49913407,19829953016.98476,7563576112.7641,48573088578.92832,5324711616.0,49575800007.21027,4184244195.5623684,7504340127.669001,14956753853.93742
2018-06-11,9120713246.09245,9535715534.234999,3526181954.4029393,19208083980.998753,3692939518.9150753,11521001182.85088,67718254320.0768,3789691718.7359996,20285533255.925568,20627977010.514088,34051357200.45147,5717896205.192863,5255446829.31999,37089922723.909096,115983966114.67409,80434227111.3792,6667623736.935729,17237788197.222782,7457610971.074021,8191520728.099279,8373232053.6384,8142955021.110507,4778520504.95596,24924465250.5816,23754890679.10155,6443594732.377203,6070669327.4388,66870761950.7928,4761394000.0,1576089993.766912,4471657943.03676,17065043895.58495,14371775804.442238,6817019102.00745,2245874804.81064,4270251658.9261208,74567080158.19733,47037335297.175,5268537443.31936,5132250845.3425,146154052802.0987,24753099578.42645,6745145490.506107,9087951254.116613,11277858564.235117,9078050028.8384,6097609338.88732,5063037990.072857,7286475579.471,65071508.71221547,6935820466.80736,15916446003.02757,44802587396.78454,15552204116.12532,6829990006.15619,2064820855.9813,4422933608.219933,0.0,4486075538.42294,7632041135.8716,5702951063.88882,26770351332.399498,8188046781.11784,3118117888.746,6846688008.287441,8555572422.837799,47699700558.6879,38657075691.38415,15833980580.0,6461313928.689165,50838991950.12623,4776093000.0,447270431.8303,15334309271.289385,9273281248.592999,216725767818.54593,225031028129.66095,6546782895.343311,7282606016.161342,6388088278.579199,5500662659.26056,7061610056.925601,6606785011.337925,4554033849.193,11821172108.03935,5493704168.475469,7033091497.20036,6913559755.96398,13668472734.075743,23953778271.855488,11601956926.1508,5920456147.74474,62218141.416319676,19934321190.758366,7640419411.4424,49372989509.19456,5326069960.8,50244023242.224014,4144160274.0350404,7544160552.851999,14913721680.90924
2018-06-12,9160018597.655745,9691754515.7043,3561406695.2723694,19487873723.924393,3682854112.855225,11622274110.787199,67655225416.204796,3833002481.23584,20532238446.56256,20646988970.892445,34093762377.53796,5661360579.570431,5212838388.49854,37119355833.42812,116300160263.2232,83395867810.72481,6702798774.2349205,17417001178.963734,7545886068.057361,8195381011.19452,8450744891.6928005,8240625831.850351,4741889454.70716,25042478817.108974,23880136148.4114,6522114233.725675,6116978178.064199,67630100273.31097,4823758500.0,1685261832.5071363,4526127094.31505,17138166740.34375,14818502821.54752,6711419838.809401,2219269261.7797947,4298040715.274879,75062639330.4762,47353962020.211,5202127307.479199,5175138735.414999,146433620603.60562,25029457571.794834,6824170870.917211,9113742922.05572,11431365472.001999,9122425971.716799,6180009465.0885,5087644284.400912,7326711179.568001,65890018.25576534,6945382043.272736,16161314403.074148,44731976541.94328,15676235872.478998,6936733641.105996,2040993136.0421002,4535130408.171347,0.0,4501154783.930244,7747952534.233199,5689007418.255841,26996424995.479237,8268796749.37344,3158773620.8554997,6877508120.861322,8458014064.180699,48355764401.32358,38689830373.379906,15951617880.0,6414164290.1413355,50620403842.62399,4830378000.0,449158407.52244794,15224674076.308765,9293888540.256538,218303767277.6578,226858185398.10626,6609344630.779701,7306313819.11422,6404723925.138,5586531589.66224,7074984318.397051,6662354245.437491,4493000405.8533,11751788852.819752,5612099080.082576,7029164589.608399,6974328029.68104,13703935784.16415,24388766326.21879,11621578584.092363,5996706310.013159,61487881.54054128,20022632722.412952,7688720913.46876,49701307055.199356,5293469685.6,50456157602.54584,4172606928.022176,7634661519.176999,15288716331.58338
