,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HLMA,HMSO,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-02-19,8420703651.584225,9147351847.02252,3490957213.5335097,17900325997.39817,3018225853.5111103,9731846122.64256,59404741899.36,3311600507.760336,19660812047.377056,18783816853.81375,34093762377.53796,5419622042.42624,4609015912.85742,32838940763.3749,92527824251.91714,97045643580.0336,6434544716.480161,19004911552.0638,6538896072.840001,6298244457.21438,9013605751.042622,7182990481.267459,4505619180.602401,24334397417.94472,20523557570.907425,5869904473.524722,5607580821.1848,62404452713.435555,5225060499.999999,1292494182.78656,4277125259.9000106,14305006753.3132,13692465550.327026,6504132396.235451,2497251314.82621,3983098076.6556,63577326749.4247,46738975500.467995,4431031841.335119,3443595516.5492163,4352471025.8425,151865223604.31213,25424935389.89096,5615741095.464078,8651425913.770338,10059601615.361761,7773714279.234,6108357181.4353,5075927001.387551,6043003938.378,77262992.96614262,6873302466.84144,14867010002.827951,47980075864.6416,13695173097.3855,10462267983.260916,2154919422.0014,4510870345.662278,0.0,4197684968.095751,6805991209.883875,4918402616.6540165,24504537500.966686,6786601513.6752,2922409281.6270003,5598658676.790815,7169061204.3475,47005044725.30895,39796938624.83625,13834146480.0,5210035059.535215,47604341441.0228,394219596.87822396,15155238452.821037,9465615970.786041,185102422457.32254,186862184598.74744,6122977590.774232,7448560636.831488,5223593019.4632,5741432405.2888,6144135719.98413,5753400344.808844,4024686100.227525,10953881417.79435,4688586957.210841,6165244919.3772,6086176336.89324,12173958480.349892,26779565331.779457,11926802330.882309,5482632635.36478,61001041.62335567,16538341382.58648,6700735644.74776,44555675697.81504,4504271356.8,53974936304.3841,4008392152.7328005,7064505431.329499,17649338394.843536
2018-02-20,8583540108.060738,9192429775.002539,3512277451.4281645,18028822027.48254,3003433924.62333,9958504580.4048,59524496816.7168,3328943509.3169637,19911496353.99206,18878876655.70552,34102243412.955257,5480056676.712288,4685711106.33603,31333647447.973087,92713250753.42401,98204071307.45291,6466497762.86864,19238305202.703182,6538896072.840001,6377943202.779389,9101443086.7878,7297404859.562704,4512945390.65216,24420940700.0648,20874244884.975006,5944448474.972884,5628630298.7418,62379430879.94984,5260310000.0,1357432604.106176,4345860141.274995,14486200408.194399,13867271160.268282,6570620821.212001,2459636581.575705,4023237824.7149205,64374108163.676994,46812043205.784,4493752525.18416,3487772975.8830724,4425250475.662499,147172478364.73117,25496407284.72761,5650314699.393937,8413819098.935719,10059601615.361761,7881484426.2244,6138809401.98791,5145058971.166376,6075575614.646999,77844565.53655964,6902722702.11952,14983614002.850132,47909465009.80033,13798532894.346899,10502966788.145512,2189171769.414,4554838714.383452,0.0,4237267987.5524235,6934406138.37225,4965096312.381745,24524209326.629757,6885917633.38752,2925882138.765,5597051713.909992,7287313760.295499,47442420620.39939,38833950974.1612,14050599112.0,5298893993.721509,46847133050.65388,395773441.79984003,15359890816.784863,9441574130.51191,184652250746.72546,186698485794.89395,6175448723.7208805,7573565416.037572,5292215061.5182495,5854240607.973359,6186933356.692771,5763323422.326624,4017643779.8421745,11005918859.209051,4816854297.183932,6267344516.768161,6170317023.5784,12290479930.640383,26825353548.02823,12211475462.81699,5576100576.209939,62007177.452205926,16578482987.884018,6773187897.7873,44698941536.07168,4512421425.6,53829093931.662834,4057527282.346944,7091655721.226999,17212869211.272
2018-02-21,8705199529.566177,9213234972.531778,3516912285.7530894,18617416745.933514,3032345421.9949007,10045309947.20736,60501444826.732796,3317990034.6496196,19999036905.508415,19056321619.236824,34280345156.718517,5530743789.339295,4734406467.27483,31409332586.736298,92166730538.45645,97264214849.35799,6380623950.699601,19380008490.591377,6522548832.657901,6398378778.56529,9200493699.43662,7378332102.747148,4533092468.289,24436675842.268448,20799097603.389095,6020317166.625114,5616000612.2076,62467007297.14991,5286069250.0,1341433282.911488,4399032407.999041,14648810098.4724,13967909104.8352,6648842497.655,2444040228.76452,4057202226.91896,64354674470.646454,49265900309.312996,4515889237.13088,3501999615.329568,4460340567.54,149229298618.67517,25405876217.93452,5688181027.50759,8631162944.110058,10072666033.044048,7943293775.2336,6171052929.63185,5148574156.070383,6150298871.97,77672247.73791757,6863005384.494113,15193501202.890057,49229887995.33204,14019033794.531221,10497862831.32938,2252464150.5024996,4527560118.751137,0.0,4273081195.6322713,6968770696.700125,4933967181.896592,24478308400.082592,6873503118.42348,2951928567.3,5635618823.049768,7343483724.3708,47673972564.85904,38447445726.61135,14328223140.0,5356924318.08807,47146494507.311356,398698326.358176,15418362920.774525,9527437845.776657,184815949550.57895,186903109299.71082,6185539326.21062,7608049493.059939,5308850708.07705,5859291721.526401,6283228039.28721,5781184961.858629,4024686100.227525,11031937579.916399,4880001784.74509,6292869416.1159,6114223232.454961,12356339880.804573,27191659278.018368,12185868314.20116,5620374863.9787,62104545.43564303,16642709556.360085,6933461063.602041,44537767468.03296,4497479632.8,53669993161.42148,3976066409.5656,7122426049.7775,16960823626.392662
2018-02-22,8766965082.022785,9206299906.688698,3558625794.6774144,18652649528.376003,3033017782.3988905,9886166774.736,60154785855.436806,3259571503.0904517,20062702761.156673,18536661368.89515,35789969460.99756,5378682451.458271,4694232794.5003195,31981175857.391743,92498546383.25816,95176859227.30998,6368641558.30392,19367505259.307125,6506201592.4758005,6345246281.521951,9043507822.78566,7933660426.667981,4490966760.50288,24239986564.722824,20782398207.481113,6040288349.465277,5607580821.1848,61741374126.06345,5299626749.999999,1360256013.728768,4369204063.251405,14528014328.5516,13999698580.597254,6629287078.5442505,2433031038.54486,4018606315.3234606,63305255046.99708,48991896414.378,4501131429.1664,3517723795.770432,4504528090.6449995,145395225912.2941,24867454610.165092,5658546509.853427,8596166752.954058,10167383061.240637,7827599352.7292,6120896331.074611,5141543786.262367,6102399348.045,76164466.99979937,6893896631.536095,15170180402.885618,48848589379.18921,14074159019.5773,10508027726.981535,2256187231.743,4512387597.761267,0.0,4265541572.878619,6845781751.105625,4960649293.741008,24622568454.945118,6827983230.221999,3047432138.595,5662937192.023776,7260706935.2072,47429556623.48498,38447445726.61135,14285873712.000002,5320655365.358969,47228672162.08007,393945388.95088,15341618284.288094,9685427081.8638,185307045962.13937,187557904515.12473,6383315135.009525,7523994555.317919,5304691796.437349,5817199108.584399,6253804664.050021,5797061885.887076,4014122619.6495,11014591766.1115,4840533279.505353,6241819617.42042,6067478406.51876,12523522831.22136,27145871061.769604,12336208863.23312,5625294229.286339,61682617.507415526,16562426345.765005,6784165511.8842,44633278026.87071,4509704736.000001,53524150788.70022,4092439084.96752,7118806011.1245,16733367854.67228
2018-02-23,8768836765.430561,9171624577.473299,3565114562.7323093,18532443564.74869,3024949457.55101,9900634335.869759,59902670239.9488,3308862139.0934997,19927412817.90413,17902929356.283348,35586424610.98241,5355288399.476575,4688145874.38297,31871852879.178204,92927955123.58983,97482786118.6824,6494456678.458561,20342757299.478817,6574860001.24062,6296200899.635791,8965014884.46018,8045284210.370662,4503787628.08996,24019694573.871723,20590355154.53934,6040288349.465277,5691778731.412799,61991592460.92086,5263021500.0,1355864043.204736,4231734300.501435,14523368337.400799,13830186825.770117,6597998407.967051,2405508062.9957104,4027869334.1063795,62965165418.96257,48255130385.774994,4453168553.28184,3565645107.590208,4464239466.6375,144456676864.3779,24915102540.05619,5666778320.312916,8526174370.642056,9589282578.799393,7816505367.009601,6110148488.526629,5095846382.510263,6054499824.12,76035228.65081781,6965976207.967391,15117708602.875639,48474351848.53049,13974244549.18128,10325031770.07916,2265122626.7202,4539682164.468308,0.0,4276851007.0090966,6791521922.166875,4980660877.624321,24852073087.68096,6799016028.639239,3037013567.1809998,5624370082.884,7308007957.5864,47146548691.36763,38781543482.968,14285873712.000002,5324282260.631881,46976269365.29043,409666643.45193595,15290455193.297134,9218328470.823559,184856874251.5423,187025883402.6009,6455967472.935652,7521839300.50402,5313009619.71675,5770055382.08936,6208332175.0470915,5828815733.943973,4145579266.8427,10971227231.59925,4734958739.428294,6235929256.03248,5833754276.83776,12680573481.612892,27132788714.269955,12029146967.481318,5521987557.8259,61796213.48809216,16490171456.229431,6788556557.522959,44895932063.67456,4664556043.2,54054486689.504776,4122178768.6813445,7057265354.0234995,16665745868.48514
2018-02-26,8849319151.96493,9452494744.118038,3585507833.7619796,19104458150.285553,3065963442.1944,9982617182.2944,60677925757.5744,3340809773.53992,19975162209.64032,18302180524.228783,35365917690.13266,5372833938.462848,4701537098.64114,32426877230.108482,93855087631.12407,97581143189.87837,6492459613.059281,20238563705.443382,6457159871.929501,6320723590.578871,9024819027.94626,8031331237.407825,4527597810.751679,24428808271.166626,20648803040.217274,6053594112.188885,5738087582.038199,62229299879.03539,5268444500.0,1336100175.846592,4317328681.081605,14634872125.02,13819599115.54188,6648842497.655,2444040228.76452,4058746063.3827796,63208086581.84435,48882294856.40399,4530647045.09536,3487772975.8830724,4507127356.709999,144057294290.79657,25105694259.62059,5653607423.577732,8555641688.538277,9844038723.604008,7781638554.747999,6142392016.17057,5112250578.728968,6039171976.464001,77607628.5634268,6937291478.571264,15292614602.908909,48403740993.68922,14070713693.011919,10482638262.07591,2233848744.3,4553337433.359192,0.0,4250462327.3713145,6820460497.600875,4998448952.187265,25104528183.690384,6800395419.190801,3059587138.578,5736857484.541679,7355308979.965599,47313780651.25516,39174599666.917,14135297968.000002,5295267098.4486,47709998425.72543,406650356.251152,15527998115.755144,9208024824.991789,186493862290.07712,189399516058.47638,6445876870.445911,7495976242.737244,5340042545.374801,5808780585.995999,6240430402.57857,5814923425.419081,4178443428.641,11070965660.977427,4787258220.310181,6263417609.1762,5857126689.8058605,12700838081.66341,27113165193.020485,11866044823.0736,5627753911.940159,62380421.38871488,16538341382.58648,6716104304.48342,45743588273.35968,4672706112.000001,54505272205.18865,4122178768.6813445,7084415643.921,16985413439.551619
2018-02-27,8871779352.85824,9227105104.217937,3579946032.5720696,19087878017.371445,3045120269.6707096,10165872956.65536,60444718813.248,3337158615.317472,20134326848.76096,18143747521.075836,35959590169.34351,5341641869.153919,4738058619.34524,32061065726.08625,93337845284.81549,96116715685.4049,6362650362.106082,20276073399.29614,6439177907.729191,6285983111.742841,9009867992.07474,7914126264.520012,4472651235.37848,24389470415.6575,20339864215.919643,6056257525.607519,5670729253.8558,62029125211.14946,5258954249.999999,1374059349.66144,4354938333.15471,14472262434.742002,13734842736.317316,6715330922.63155,2335783191.60453,4100429647.905921,63344122433.05817,48285575262.98999,4475305265.22856,3412147155.6674886,4485033595.157499,143617973459.85706,24834101059.24132,5647021975.21014,8655117661.975384,9853837036.865725,7805411381.29,6205087764.367121,5126311318.345,6044919919.335,78081502.5096925,6821817055.1048,15356746802.921106,48742673096.92731,13967353896.05052,10472432457.168167,2260654929.2316,4548785677.062231,0.0,4252347233.0597277,6849399073.034876,5000672461.507632,24802893523.52328,6775566389.26272,3052641424.302,5841310071.795239,7698241392.2148,47365236638.91285,38264019507.43515,14031777144.0,5297080546.085055,47516293953.7706,403542666.40792,15575506700.246748,9287019443.035358,188458247936.31888,189604139563.2932,6393405737.499265,7459336910.900979,5358757647.753449,5844138380.86728,6245780107.1671505,5707754188.2270565,4125626025.7508755,11136012462.7458,4765540998.727435,6283052147.136,5908545998.33568,12574184331.347662,27440223880.511684,11961980676.02996,5536745653.748819,62883489.30314,16626652914.241066,6819293876.99428,44794452094.90943,4629239078.4,54306396242.386955,4039424866.173312,7109755914.492001,16893201640.20552
2018-02-28,8793168649.731647,9123079116.57174,3416799864.3347096,18451615416.792397,2924767757.3565,10194808078.92288,60192603197.76,3331681877.9837995,20118410384.848896,18359216405.363846,36214021231.86246,5253914174.22256,4691798026.453381,31203300820.103092,92742528622.08296,93887288738.29602,6270785353.739201,19988499079.75833,6391770911.201099,6267591093.53553,8968752643.42806,7981100534.74162,4368252742.1694,24326529846.8429,20055974485.483986,6152084796.37752,5586531343.627799,61553710374.92041,5189811000.000001,1339864722.010048,4354938333.15471,14458324461.2896,13628910936.636282,6601909491.789201,2237617912.145895,4051026881.063679,63509308823.817795,47049513248.061005,4445789649.2996,3347004122.41248,4485033595.157499,143198621757.59665,24957985676.95818,5724400993.5293455,8655117661.975384,10036738884.417757,7786393120.0564,5732182692.256,5138028601.35836,6006600300.195,77090675.16750054,6818139525.695039,15310105202.912237,48580268130.79238,13877775405.35064,10487699200.911934,2203319478.1278996,4482058526.85625,0.0,4303239686.646879,6880146309.433499,5018460536.070576,24268475593.009823,6698320518.3753605,2981447852.973,5884698069.577488,7689372450.5187,47095092703.70993,37838208641.4904,14050599112.0,5251744355.173681,46089924660.28495,390929101.75009596,15341618284.288094,9194286630.54943,188335473833.42874,189972461871.96356,6371206412.021836,7463647420.528774,5385790573.4115,5807096881.478319,6133436310.806971,5672031109.16305,4008254019.3283753,11001582405.757824,4732000192.152129,6273234878.1561,5941267376.49102,12412067530.9435,26517918381.786495,11773299368.96118,5679407247.67038,60368149.7310144,16923700793.442865,6781969989.06482,44573583927.59712,4524646528.8,54027969894.464554,3963136112.29872,7028305044.7994995,17139099771.795122
2018-03-01,8649049027.332897,8963572602.180899,3488176312.938555,18047474677.010914,2882409051.90513,9809006448.68928,60072848280.403206,3363629512.4302197,20078619225.068737,18365553725.489967,35832374638.084045,5156438957.63216,4584668232.38802,30648276469.172813,92439990645.94023,93362717691.91747,6260800026.742801,20005170054.804,6329651398.509121,6506687330.23056,8862226512.84348,7891801507.779476,4337116349.45792,24208516280.31552,20415011497.50555,6097511977.769519,5536012597.491,60803055370.348206,5132869500.0,1406057992.050816,4181155802.88588,14253900850.6544,13613028618.577435,6468932641.836102,2182571961.047595,3964572039.0897603,63373272972.60398,45770828405.031006,4372000609.4772,3338018876.4462724,4334276163.3875,143737788231.93146,24810277094.295773,5717815545.161756,8389882229.127883,10183713583.343498,7692886668.9911995,5567382439.853641,5077098729.688888,5918465176.173,74829004.06032325,6766654113.9584,15187671002.888945,48241336027.5543,13581477320.727959,10253841652.197327,2187682536.9178,4413830095.62601,0.0,4199569873.784164,6655872349.82,5014013517.42984,24373391996.546207,6560381463.219359,2939773567.317,5825240442.987,7636158800.342101,47082228706.7955,37497559948.734604,13928256320.000002,4771180731.513105,44381803407.59228,382063045.43264,15129656907.32556,9125595658.33763,187557904515.12473,188867494945.95258,6235992338.659321,7284761270.975239,5333804177.91525,5699339792.346799,6023767366.74108,5666077262.65238,4045813061.383575,11075302114.42865,4625439469.649684,6206477449.092779,5805707381.27604,12371538330.84246,26024059763.674786,11677335530.050047,5553963432.325559,59994905.79450545,16747077730.133686,6696344599.109,44298991070.93857,4576263631.2,53656734763.90136,4008392152.7328005,6946854175.106999,15737480421.734402
2018-03-02,8478725837.225281,9039858326.454779,3420507731.7946496,17487895191.159634,2832654382.0098705,9637806975.27312,59700977747.558395,3392838778.209804,19796101990.6296,18251481963.21984,34823131423.42559,5189580531.272896,4583450848.364551,29698007504.70127,90585725630.87173,92237075654.89679,6266791222.94064,19692589272.69769,6375423671.019,6680389724.41071,8636092095.286741,7891801507.779476,4329790139.40816,23980356718.3626,20030925391.622013,5931142712.249277,5485493851.354199,59589496446.28982,5067793500.0,1393823217.019584,4090373884.08873,14128459089.5828,13501777371.421429,6488488060.946851,2197250881.340475,3925976127.4942603,62673660023.504395,44388630979.47,4301901021.645921,3353743056.8871365,4306983869.704999,140782357187.42938,24624450167.720478,5742510976.540225,8203841951.99972,10043271093.2589,7722998915.944401,5513643227.11374,4973986639.17132,5805422299.71,74915162.95964429,6715168702.22176,14773726802.810207,47309272743.64956,13219718031.363062,10106442230.343029,2138537864.5432,4347118916.494756,0.0,4061971758.5300145,6912702206.79675,4951755256.459537,24235689216.9047,6455547781.3008,2892889995.9539995,5775424593.681455,7639115114.2408,46065972950.555916,37274828111.163506,13810619020.0,4941644809.339875,42714770982.28396,383434085.06935996,14935968062.859797,8847397220.87984,184120229634.20163,186575711692.00388,6189575567.206516,7133893434.00238,5261023224.2205,5635359020.67496,6034466775.91824,5677984955.6737175,4042291901.1909003,10962554324.6968,4536640634.916328,6096524036.5178995,5679496351.2483,12300612230.665642,25510577624.313602,11712513875.1977,5453116443.51894,60384377.728253916,16217208540.20616,6665607279.637679,44322868710.647995,4501554667.2,52773725489.06177,3868744942.2504964,6876263421.3735,15565351729.62168
2018-03-05,8628460509.84736,8980910266.788599,3456659439.529064,17545925656.359024,2900562782.81286,9784893846.799679,60507747717.12,3435739887.3235674,19935371049.86016,18137410200.949715,35145410769.28291,5257813182.886175,4611450680.904361,30210984556.318653,91766599666.78377,92258932781.82924,6340682642.714001,19871802254.438644,6417926495.492461,6745783566.9255905,8679076323.41736,7928079237.482848,4368252742.1694,24003959431.668076,20548606664.769394,5921813229.037675,5552852179.536599,60102444032.74748,5120667750.0,1371235940.0388482,4143546150.812775,14086645169.225601,13597121460.87423,6461110474.1918,2215599531.706575,3959940529.6983004,63587043595.939964,44425164832.128,4364621705.49496,3407654532.6843843,4374564787.3949995,140183283327.05737,24591096616.796715,5798487287.664756,8270159559.259383,10026940571.15604,7715074640.430401,5553051983.122999,4990390835.390024,5876313595.119,74764384.88583247,6776951196.305728,14954463002.844585,47309272743.64956,13371312400.23978,10284333808.684372,2122156307.0850003,4369861726.904836,0.0,4069511381.283667,6894615597.1505,5014013517.42984,24579946166.00847,6527276089.98192,2894626424.523,5854165774.841832,7810581320.3654,46246068907.35788,37111054701.18475,13857673940.0,4733098331.14755,43378062052.91719,386541774.912592,14972513127.853338,8984779165.30344,185552594167.91962,187598829216.08807,6205720531.1901,7256742958.394566,5258943768.40065,5670716815.54624,6112037492.45265,5783169577.3621855,4073982342.924975,11179376997.258049,4724110732.749023,6157391104.19328,5941267376.49102,12315810680.70353,25350318867.442917,11587780474.781567,5517068192.518259,60854989.6482,16377774961.39632,6615110254.791941,44883993243.81985,4580338665.6,53643476366.38125,3932103398.8582087,6872643382.720501,15491582290.1448
2018-03-06,8678995961.857311,8980910266.788599,3467783041.908884,18240218722.137466,2972505346.0397906,9247182824.661598,60451021703.63521,3468600311.325599,19927412817.90413,18600034570.15633,35849336708.91864,5214924087.5864,4633363593.32682,30862717695.6686,92352157039.9633,91690647481.5858,6284764811.534161,19850963535.631554,6481680732.20265,6731478663.875461,8679076323.41736,7877848534.816642,4421367765.03016,23956754005.057125,20364913309.781612,6025644643.138798,5674939149.3672,59777160197.43286,5094908500.0,1379392456.726336,4026826540.930725,14147043054.186,13665994267.512453,6429821803.614599,2255966562.5119953,4035588516.425479,63966000610.035576,44863571064.023994,4386758417.44168,3400915598.2097282,4361568457.07,139803869882.1551,24548213479.894722,5811658184.3999405,8306993575.393942,9977949004.84746,8070082183.4576,5502895384.565761,4363516194.175263,5905053309.474,75044401.30862585,6741646913.972033,15030255602.859003,46998584982.34799,13357531093.978262,10350420813.239882,2140771713.2875,4345601664.395768,0.0,4092130249.544623,7051969101.072875,5018460536.070576,24848794450.070446,6619695256.9364395,2915463567.351,5963439250.737865,7834231831.555,46439028861.07425,37084850955.58815,13951783780.0,4691389035.509085,44000264296.16608,386541774.912592,15147929439.822329,8933260936.14459,187476055113.198,188867494945.95258,6254155423.140852,7327866367.253201,5088428391.172949,5674084224.5816,6205657322.7528,5812938809.9155245,4071634902.7965255,11196722811.062952,4990507236.949089,6202550541.50082,7109888024.896021,12310744530.6909,25641401099.31008,11645347583.74634,5553963432.325559,60968585.62887664,16939757435.56188,6674389370.9152,44645216846.72544,4631955768.000001,53935161111.82375,4052355163.440192,6954094252.413,15485434836.85506
2018-03-07,8675252595.041761,8963572602.180899,3484468445.4786143,18227783622.45188,2945610929.8801904,9239949044.09472,59953093363.046394,3537059527.9964995,20197992704.409218,18549336009.147385,35781488425.58026,5211025078.922784,4645537433.561521,30349740644.05122,92049619063.82054,91799933116.24799,6332694381.116881,19867634510.677223,6522548832.657901,6694694627.46084,8690289600.321,7925288642.890281,4503787628.08996,23830872867.427925,20573655758.63136,6022981229.720162,5683358940.39,59564474612.80407,5139648250.0,1427704132.490688,4078701923.100525,14309652744.463999,13846094987.095318,6210801109.574201,2217434396.743185,4075728264.4848,64179771233.37155,44735702579.72099,4375690061.46832,3405408221.192832,4400557448.044999,139664085981.40158,24614920581.742264,5852817236.6973915,8284893655.659883,10154318643.558348,7910011818.074801,5443782250.55187,4502951862.034247,6016180204.98,75625973.87904286,6792396819.82672,15176010602.886728,47485799880.75272,13512570789.42036,10243677178.290075,2153430189.5052,4366827222.706861,0.0,4052547230.0879498,7117080895.799375,5027354573.352048,25556980173.94104,6676250269.550401,2842533567.453,6014862062.9242325,7813537634.264099,46889268753.07913,36842466308.8196,13989427716.0,4765740388.603741,43912216808.91388,387364398.694624,16883820027.01548,8964171873.6399,186084615280.4434,187189582206.4544,6359097689.034149,7360195189.46167,5071792744.61415,5645461247.78104,6224381288.812831,5874461890.525761,4143231826.71425,11300797693.89235,5035892836.741155,6206477449.092779,7521242493.13458,12488059781.13295,25566177601.18711,11776489767.80512,5610536133.36342,60660253.68132576,16963842398.740406,6718299827.3028,45230219019.60672,4695797973.6,54226845857.26626,4092439084.96752,6977624503.6575,14882984414.460539
2018-03-08,8701456162.750626,9022520661.847078,3503934749.6432996,17691001819.357506,2924767757.3565,9377390874.86544,60696834428.73599,3579047847.554652,20237783864.189377,18663407771.417507,36010476381.84731,5287055747.863296,4654059121.72581,29512999387.724506,92713250753.42401,93144146422.59306,6416571127.886641,20051015236.179596,6604285033.568401,6719217318.403921,8864095392.32742,7905754480.742312,4608186121.29904,24302927133.537422,20406661799.551563,6137454343.449845,5717038104.4812,61078295538.691345,5202012750.0,1378765032.36576,4092967653.19722,14523368337.400799,14126832145.812107,6257734115.44,2218351829.26149,3987729586.0470605,65433244433.84165,44242495568.838005,4431031841.335119,3420383631.1365123,4453842402.3775,140343036356.4899,24734040406.47001,5856109960.8811865,8423023622.152615,10271898402.69894,8003518269.14,5511851920.022409,4507638775.239593,6131139062.4,75884450.57700598,6812990984.521376,15403388402.929981,47662327017.855896,13509125462.85498,10177590173.734566,2259910312.9835,4224301351.850432,0.0,4071396286.97208,7187618673.41975,5007342989.468736,25953695324.812992,6512102793.91476,2918936424.489,6055036134.944833,7532687813.8876,47275188660.51187,37680986167.9108,14172941904.0,4792942103.150565,43354582722.98328,392665751.95660806,16843620455.522585,9032862845.8517,185388895364.0661,187476055113.198,6399460098.993109,7502442007.178938,5028124172.397301,5682502747.17,6320675971.407271,5991554205.235564,4205438990.118175,11491601645.74625,5055627089.361022,6230038894.64454,7460474219.41752,12640044281.51185,25451707060.565186,11878834404.404129,5681866930.3242,60887445.64267904,16851445903.907293,6773187897.7873,46322621036.31359,4747415075.999999,55048866503.51333,4078215757.973952,7107945895.165501,15128882546.050138
2018-03-09,8632203876.662912,9039858326.454779,3548429159.16258,18157318057.566906,3006795726.64328,9693265959.6192,60324963895.891205,3577222268.4434276,20667528389.8151,19068996259.489063,35747564283.91107,5347490382.1493435,4694232794.5003195,30185756176.730907,93337845284.81549,93406431945.78232,6366644492.904641,19955157129.666996,6669673994.296801,6815264524.597651,8854750994.90772,7914126264.520012,4611849226.32392,24413073128.962975,20415011497.50555,6165403162.82352,5754927164.0838,61215915622.86292,5292848000.0,1370922227.85856,4054061116.56987,14685978027.6788,14084455210.727318,6167779187.530551,2272480347.841485,4047939208.13604,64908534722.01696,45034062376.428,4471615813.23744,3409900844.175936,4472037264.8324995,140942110216.86194,24700686855.546246,5826475443.227023,8454345038.256278,10190245792.184639,8006687979.3456,5488564927.835119,4618952963.866512,6226938110.25,75539814.97972183,6745324443.381792,15304275002.911125,47514044222.68924,13560805361.335678,10284333808.684372,2298630357.8847,4210646082.959547,0.0,4235383081.864011,7178575368.596624,5067377741.118673,25694682953.582542,6582451712.044319,3050904995.733,6037359543.255768,7677547194.923901,47506740604.97153,38060940479.0615,14234113300.000002,4939831361.70342,43747861499.376434,393031362.52639997,16916710585.509666,8991648262.52462,185102422457.32254,187230506907.4178,6409550701.482849,7498131497.551142,5053077642.2355,5731330178.18272,6334050232.87872,5943923433.150221,4286425674.5497,11543639087.16095,5033920471.890378,6322321223.0556,7525916975.728199,12736301131.751822,25474601168.68957,11846846458.10042,5672028199.70892,61049725.61507425,17076238893.573515,6727081918.580319,46495733924.20704,4771865282.400001,54889765733.271965,4245016592.716705,7116995991.798,14809214974.98366
2018-03-12,8637818926.88624,9022520661.847078,3606828071.6566343,18018459444.411217,2984607833.31161,9632984454.8952,60507747717.12,3587262953.55516,20747110709.375423,18904225936.209995,35874779815.17054,5351389390.812961,4688145874.38297,30303488614.80703,93289048837.05052,93002075097.53218,6416571127.886641,19588395678.66225,6686021234.4789,6784611160.9188,8901472982.00622,7858314372.6686735,4657638039.134919,24452410984.4721,20406661799.551563,6196015915.356959,5712828208.9698,61641286792.12049,5330809000.0,1406685416.411392,4169483841.897675,14830003753.3536,13909648346.258572,6132579433.1312,2255049129.99369,4023237824.7149205,65005703187.16968,44942727744.783,4471615813.23744,3399418057.21536,4496730292.45,140902171959.5038,24329033002.395664,5865988133.432574,8446978340.0179405,10255567880.59608,7987669718.1119995,5447364864.73453,4579114201.621088,6226938110.25,75625973.87904286,6776951196.305728,15356746802.921106,47662327017.855896,13591813300.4241,10203021391.385584,2294907276.6442,4237940649.6665893,0.0,4024273644.761755,7176766707.632,5034025101.313152,25697961591.19305,6648662458.519199,2984920710.1109996,6162702647.96004,7639115114.2408,47532468598.800385,37320684665.95755,14318812156.000002,4997861686.06998,43595245854.805954,393031362.52639997,16646277104.55747,9019124651.40934,184406702540.94522,186452937589.11374,6407532580.984901,7543391848.643,5096746214.45235,5800362063.4075985,6390222131.058811,6027277284.299573,4268819873.586325,11530629726.807276,5026020408.375171,6283052147.136,7474497667.19838,12498192081.15821,25575989361.811844,11901223168.221247,5657270103.785999,60725165.67028383,17003984004.037945,6753428192.41288,46340529266.09568,4765073558.4,54942799323.35241,4217862968.456256,7145956301.021999,14692413362.4786
