,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HLMA,HMSO,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-02-19,8491827621.079712,9192429775.002539,3539159490.5127296,18248508788.59452,3072014685.83031,9833119050.57888,60507747717.12,3368193460.20828,19819976686.497696,19005623058.227882,34042876165.03417,5398177494.776351,4626059289.186001,33322484705.47325,92644935726.55304,96827072310.7092,6490462547.660001,19079930939.769318,6653326754.114701,6361594742.15067,9000523594.65504,7166246913.712057,4501956075.57752,24389470415.6575,20698901227.94121,5955090044.6661625,5658099567.321599,62542072797.60714,5234550750.000001,1235084853.793856,4270640837.1287856,14546598293.1548,13846094987.095318,6465021558.01395,2555049563.479425,3998536441.2938,64325523931.10063,47195648658.693,4512199785.13976,3468304942.9562883,4368066622.232499,151985038376.38657,25310580358.152325,5660192871.945325,8651425913.770338,9971416796.006317,7943293775.2336,6145974630.353231,5214190940.9452,6202030357.809,77413771.03995444,6937291478.571264,15012765002.855677,48206030600.13365,13960463242.919762,10721556327.881641,2163110200.7304997,4526042866.65215,0.0,4278735912.69751,6742688076.122,4929520163.2558565,24658633468.66075,6779704560.9174,2995339281.525,5645260600.334712,7186799087.739699,47622516577.20135,41736015798.98465,14055304604.0,5277132622.084049,48091537537.151634,401257600.34672,15228328582.808115,9479354165.2284,186125539981.4068,187803452720.90497,6165358121.23114,7549857613.084695,5215275196.1838,5766687973.054,6106687787.864071,5896292661.064877,4076329783.053425,11157694730.001925,4748775897.495833,6261454155.380219,6104874267.267719,12168892330.337261,26969259370.524357,11709323476.353758,5553963432.325559,60822533.65372096,16474114814.110413,6817098354.1749,45301851938.73504,4561321838.4,54385946627.50763,3990289736.559169,7135096185.063001,17981300872.4895
2018-02-20,8463752369.963073,9164689511.630219,3497445981.5884047,17916906130.312283,3028983619.97495,9784893846.79968,59663160405.2352,3322553982.42768,19740394366.937374,18821840774.570457,34220977908.797432,5446915103.071551,4610233296.88089,32103113025.39915,92996270150.46075,97220500595.49312,6460506566.670801,19054924477.20081,6574860001.24062,6312549360.26451,9017343510.0105,7210896427.193128,4511113838.13972,24397337986.759327,20623753946.3553,5883222839.970722,5616000612.2076,62542072797.60714,5254887000.000001,1304101533.457216,4266750183.4660506,14356112655.972,13734842736.317316,6535421066.81265,2490829287.198075,4001624114.22144,63742513140.18432,47494008455.4,4453168553.281839,3469053713.453472,4370665888.2975,147771552225.1032,25439229768.85829,5628911992.199262,8822714946.364334,10115125390.511482,7818090222.1124,6151348551.627219,5098189839.112936,6058331786.034,77499929.93927549,6901987196.237568,14896161002.833496,48149541916.26065,13764079628.6931,10518191357.39898,2166088665.7229,4530578651.874386,0.0,4210879307.914642,6834929785.317875,4918402616.6540165,24520930689.01925,6799016028.639239,2941509995.8859997,5616335268.47988,7180886459.9423,47223732672.85417,39305618394.9,13881201400.0,5249930907.537225,47428246466.5184,395225025.945152,15224674076.308765,9510265102.72371,185716292971.77307,187353281010.3079,6133068193.263972,7506752516.806735,5223593019.4632,5771739086.607039,6176233947.515611,5783169577.362184,4043465621.255125,10984236591.952925,4704376480.129154,6182916003.54102,6132921162.82944,12194223080.40041,26687988899.281925,11987587824.64579,5514608509.86444,61228233.58470897,16586511308.943527,6731472964.21908,44609400387.16128,4523288184.0,54160553869.665695,4034252747.26656,7089845701.9005,17569421502.07692
2018-02-21,8557336540.351872,9178559643.31638,3491884180.3984942,18074417392.99635,2989986716.5435305,9929569458.13728,59461467912.844795,3323466771.983292,19875684310.18992,18733118292.80481,34093762377.53796,5614572475.607039,4689363258.40644,31325237988.110504,92469268514.5992,97482786118.6824,6446527108.875841,19421685928.20555,6504566868.45759,6357507626.99349,9092098689.368101,7275080102.822168,4522103153.214359,24263589278.0283,20874244884.975002,5943109751.758318,5632840194.2532,62191767128.80678,5260310000.0,1350844648.3201282,4299172297.322175,14435094505.5356,13745455788.000906,6558887569.74555,2477985231.941805,4077272100.948621,64024301689.127205,47676677718.69,4445789649.2996,3493763139.860544,4412254145.3375,148390595214.15433,25491642491.738503,5623972905.92357,8408289525.752115,10017142257.894323,7852957034.374001,6151348551.627219,5129826503.249007,6077491595.604,77327612.1406334,6915961807.994656,14995274402.852348,49286376679.20507,13708954403.647018,10431775826.77387,2188427153.1658998,4544233920.765269,0.0,4193915156.718925,6932597477.407624,4962872803.061377,24570110253.17693,6858329822.356319,2929354995.903,5598658676.790815,7287313760.295499,47133684694.4532,38847052846.9595,14036482636.0,5300707441.357965,46453854274.26071,394859415.37536,15191783517.814577,9592694269.37787,183751907325.53134,186248314084.29688,6181503085.214725,7571410161.223675,5292215061.5182495,5818882813.10208,6181583652.104191,5769277268.837293,4009427739.3926,10958217871.245575,4794161497.287899,6243783071.2164,6114223232.45496,12265149180.577232,26939824088.650146,11993968622.333668,5544124701.710279,61974721.45772688,16538341382.58648,6773187897.7873,44567614517.669754,4508346391.2,53961677906.86398,4016150331.0929284,7069935489.309,17046887972.449018
2018-02-22,8662150811.187328,9161221978.70868,3512277451.4281645,18186333290.166603,2995365599.77545,9958504580.4048,60451021703.63519,3295170295.7593203,19927412817.90413,19075333579.61518,35247183194.2905,5503450728.693984,4702754482.66461,31409332586.736305,91522617427.95897,93439217636.181,6334691446.516161,19309156846.64728,6493123800.330121,6375899645.200801,9090229809.884161,7738318805.1882925,4500124523.06508,24326529846.8429,20607054550.447323,5975061227.506325,5582321448.1164,61441112124.23458,5277934750.0,1325747673.897088,4360125871.37169,14606996178.1152,13941439076.548119,6582354072.678451,2419269550.770285,4038676189.3531203,63363556126.088715,48833583052.86,4497441977.175281,3486275434.888705,4436947172.954999,146573404504.35913,24672098097.611584,5655253785.66963,8599859376.063885,10000811735.791464,7889408701.7383995,6162096394.1752,5100533295.715608,6102399348.045,77327612.1406334,6829172113.92432,15135199202.878967,49420537303.403465,13963908569.48514,10416509083.0301,2234593360.5481005,4510870345.662279,0.0,4233498176.1755977,6912702206.79675,4925073144.61512,24307819244.335968,6823845058.567319,2931091424.472,5593837788.148345,7308007957.5864,47532468598.80037,38499853217.80455,14191763872.0,5327909155.90479,46559511258.96335,395682039.157392,15359890816.784863,9602997915.20964,183219886213.0075,185388895364.06613,6357079568.5362015,7556323377.526388,5265182135.8602,5808780585.995999,6162859686.04416,5741492651.78751,4010601459.456825,10992909498.855375,4842505644.35613,6251636886.40032,6072152889.11238,12341141430.766682,27080459324.271362,12173078732.87063,5598237720.09432,61633933.515696965,16554398024.705494,6915896881.047,44251235791.51968,4489329564.0,53272241235.818054,3951498844.758528,7106135875.839001,16868611827.04656
2018-02-23,8770708448.838337,9199364840.84562,3565114562.7323093,18652649528.376003,3034362503.20687,9919924417.38144,60098059841.952,3254094765.7567797,20086577457.02477,18283168563.85043,35365917690.13266,5392328981.780929,4711276170.8289,32019018426.77335,92127693380.24448,95504716131.29659,6378626885.300321,19755105429.118954,6496393248.366541,6371812530.043621,9050983340.72142,7933660426.667982,4503787628.08996,24184913567.010048,20782398207.481113,6041613819.28104,5637050089.7646,61816439626.520676,5314540000.0,1359628589.3681917,4349750794.93773,14579120231.2104,14010287294.447483,6641020330.0107,2425691578.3984203,4027869334.1063795,63140068656.23745,49052786168.808,4519578689.122,3516975025.273248,4518824054.0025,145455133298.3313,24910337747.067085,5673363768.680509,8588800054.71572,9945287960.64174,7851372179.2712,6124478945.257269,5167321808.89176,6083239538.475,75992149.20115729,6891690113.890241,15228482402.89671,48792100695.316185,14098276305.534962,10497862831.32938,2256931847.9911003,4512387597.761267,0.0,4278735912.69751,6851207733.999499,4971766840.342848,24658633468.66075,6834880182.9798,3059587138.578,5688648598.116961,7319833213.1812,47519604601.88595,38427792917.4139,14281168220.0,5344230184.632885,47199322999.662674,395225025.945152,15330654764.79003,9341972220.8048,185675368270.80972,187967151524.75842,6407532580.984901,7536926084.201305,5306771252.257199,5834036153.7612,6283228039.28721,5828815733.943973,4014122619.6495,11005918859.209051,4859281349.699833,6257527247.78826,6142270128.01668,12523522831.221363,27106624019.27066,12537707737.5872,5640052325.209259,61796213.48809216,16602567951.062546,6779774466.24544,44633278026.87072,4513779770.4,53829093931.66284,4088559995.787456,7138716223.716,16739515307.962019
2018-02-26,8796912016.547201,9237507702.98256,3568822430.19225,18725187609.87524,3057895117.3465204,9919924417.38144,59990910705.3696,3322553982.42768,19967203977.684288,17795194914.139343,35603386681.817,5366985425.467424,4691798026.453381,32313349521.963654,94079551290.84286,98072928545.85828,6540389182.642001,20451118637.275673,6620632273.750501,6306418687.52874,8985572558.78352,8251788210.220617,4511113838.13972,24043297287.1772,20648803040.217274,6102839454.283203,5700198522.435599,62216788962.29252,5267088750.0,1372490788.76,4243406261.4896398,14583766222.361198,13840799877.453707,6601909491.789201,2435783336.0997753,4041763862.28076,63159502349.268,48851849979.188995,4478994717.21968,3577625435.545152,4498029925.482499,144396769478.34073,24991339227.881954,5668424682.404815,8559333611.724278,9670935189.313692,7840278193.5516,6115522409.800619,5109907122.126296,6104315329.002,76444483.42259276,7020403643.231839,15164350202.884512,48785039609.83206,14094830978.96958,10365688822.21836,2259165696.7353997,4571528487.472311,0.0,4310779309.400531,6811417192.77775,4987331405.585424,25055348619.532703,6815568715.25796,3047432138.595,5624370082.884,7358265293.8643,47403828629.65612,39043580938.934006,14337634124.0,5349670527.54225,47304979984.36531,409392435.524592,15213710556.810703,9293888540.256538,185798142373.6998,188212699730.53864,6474130557.417184,7564944396.78198,5327565810.4557,5781841313.71312,6259154368.638601,5846677273.475977,4132668346.1362247,11010255312.660276,4765540998.727434,6298759777.50384,5847777724.618619,12761631881.81497,27018318173.648037,12057944514.941086,5563802162.94084,61779985.49085264,16482143135.169928,6817098354.1749,45080983771.422714,4678139491.2,54412463422.54785,4154504511.848545,7073555527.962,16739515307.962019
2018-02-27,8843704101.7416,9445559678.274958,3586434800.6269646,19139690932.728043,3060584558.9624805,9997084743.42816,60740954661.446396,3372757407.9863396,19911496353.99206,18359216405.363846,35569462540.147804,5458612129.0624,4735623851.2983,32426877230.108482,93855087631.12408,97526500372.54729,6498450809.25712,20242731449.2048,6457159871.929501,6345246281.521951,9017343510.0105,8025750048.222692,4531260915.77656,24436675842.26845,20707250925.895203,5948437228.271999,5738087582.038199,62279343546.00687,5314540000.0,1336413888.02688,4321219334.74434,14648810098.4724,13835481684.506227,6609731659.433499,2410095225.587235,4078815937.4124403,63402423512.149796,48973629488.048996,4530647045.09536,3484777893.8943357,4504528090.6449995,143937479518.72214,25162871775.489914,5660192871.945325,8561170561.798057,9860369245.706867,7781638554.747999,6253453055.833031,5122796133.440992,6054499824.12,77973803.88554122,6939497996.21712,15397558202.928871,48792100695.316185,14081049672.70806,10472432457.168167,2233848744.3,4580616028.991508,0.0,4267426478.567032,6836738446.2825,5011790008.109472,25104528183.690384,6821086277.464199,3059587138.578,5733643558.780032,8129863221.425,47828340527.832146,39266312776.505104,14191763872.0,5304334336.630875,47733477755.659355,407564382.675632,15524343609.255793,9266412151.37182,187107732804.52765,189931537171.00018,6453949352.437704,7500286752.36504,5346280912.83435,5832352449.243519,6245780107.1671505,5816908040.922637,4178443428.641,11075302114.42865,4794161497.287899,6265381062.97218,5843103242.025,12705904231.676043,27145871061.769604,11949191094.699429,5632673277.247799,63613749.17891839,16546369703.645987,6751232669.5935,45839098832.19744,4683572870.4,54624597782.869675,4168727838.8421125,7071745508.635501,17151394678.3746
2018-02-28,8798783699.954977,9188962242.081,3645760679.986005,18890988939.01636,3018225853.5111103,10108002712.12032,60406901470.9248,3330769088.428188,19975162209.64032,18074036999.688538,35781488425.58026,5277308226.204255,4728319547.15748,31745710981.239502,92732769332.53,95034787902.24911,6340682642.714001,20105195905.078022,6426100115.58351,6263503978.378351,8935112812.71714,7869476751.03894,4447009500.20432,24358000131.2502,20281416330.24171,6026969983.019278,5641259985.276,61766395959.5492,5231839249.999999,1364647984.2528,4314734911.973115,14383988602.876799,13718960167.352972,6672309000.5879,2321104271.3116503,4071096755.09334,62974882265.47783,47737567473.12,4464236909.255199,3389684040.7519684,4468138365.735,143078806985.52222,24729275613.480904,5559764784.339547,8656955486.953941,9814643783.818861,7770544569.028399,5941765621.94161,5111078850.427632,6012348243.066,77112214.89233081,6801222890.410145,15321765602.914454,48721489840.47492,13932900630.396719,10452103931.098566,2236827209.2923994,4518456606.157215,0.0,4248577421.6829023,6802373887.954625,4978437368.303952,24606175266.89256,6741081625.47372,3031804281.4739995,5802742962.655465,7742586100.6953,47120820697.53878,38126449843.053,13965900256.0,5271692279.1746855,47052577187.575676,401714613.55895996,15491453050.761606,9249239408.31887,187271431608.38113,188662871441.1357,6363133930.030044,7411921304.995222,5331724722.095399,5817199108.584399,6205657322.7528,5683938802.184384,4099804184.337925,11083975021.3311,4748775897.495833,6261454155.380219,5838428759.431379,12493125931.14558,26939824088.650146,11875644005.56019,5477713270.05714,61358057.562625125,16546369703.645987,6777578943.42606,44507920418.396164,4599355492.8,53921902714.303635,4016150331.0929284,7068125469.9825,16807137294.14916
2018-03-01,8804398750.178305,9126546649.493279,3426996499.8495445,18503428332.148994,2910648188.8727098,10136937834.38784,60123271403.5008,3323466771.983292,20086577457.02477,18308517844.3549,35832374638.084045,5232469626.572672,4617537601.02171,31266371769.07244,92371675619.06927,93548503270.8432,6270785353.739201,19988499079.75833,6363980602.891531,6275765323.84989,8976228161.363821,8009006480.66729,4364589637.14452,24247854135.82465,20665502436.12525,6152084796.37752,5586531343.6278,61553710374.92041,5184387999.999999,1336413888.02688,4268047068.0202956,14444386487.8372,13623616077.900171,6637109246.18855,2237617912.145895,4047939208.13604,63305255046.99708,47128669928.82,4434721293.32624,3345506581.4181123,4472037264.8324995,143737788231.93146,24953220883.96907,5729340079.80504,8642222265.458221,10040004988.838327,7778468844.5424,5667695636.968119,5147402427.769048,6052583843.163,76164466.99979937,6820346043.340895,15280954202.906693,48509657275.95111,13870884752.219881,10452103931.098566,2207787175.6165,4491162039.450172,0.0,4305124592.335292,6858442377.858001,5011790008.109472,24229131941.683678,6698320518.3753605,2986657138.68,5886305032.458312,7677547194.923901,46902132749.993546,37779250213.89805,14050599112.0,5150191287.5322,44904218498.621994,391020504.39254403,15169856478.818455,9135899304.1694,187762528019.94156,189440440759.43976,6233974218.161372,7446405382.0175905,5369154926.852699,5941793242.892719,6149485424.57271,5670046493.6594925,3998864258.814575,11018928219.562725,4733972557.002907,6273234878.1561,5931918411.303781,12401935230.918242,26442694883.66352,11766890585.318527,5681866930.3242,60108501.775182076,16851445903.907293,6755623715.23226,44615369797.088646,4521929839.2,54107520279.585236,3946326725.851776,7033735102.779,15860429487.5292
2018-03-02,8559208223.759648,8915027141.279339,3465002141.3139296,17678566719.67192,2864255320.9974003,9741491163.3984,59505588145.5552,3359978354.2077723,19903538122.03603,18213458042.46313,35433765973.47105,5134994409.982272,4588320384.45843,30404402133.157993,91883711141.4197,93111360732.1944,6240829372.750001,19913479692.05282,6295322194.12671,6461729063.501581,8809897887.29316,7830408426.743002,4300485299.20912,24066900000.482677,20139471465.02388,6036286342.767359,5481283955.8428,60677946202.9195,5103042999.999999,1404489431.149376,4140952381.704285,14119167107.281199,13570650178.059654,6410266384.50385,2184406826.084205,3941414492.1324596,62790262181.687675,45399400903.007996,4346174445.53936,3314058220.536384,4292687906.3474994,142319980095.71765,24681627683.589806,5694766475.875182,8338297143.440115,10102060972.829199,7646925871.01,5526182376.753051,5046633793.854153,5868649671.290999,74376669.8388878,6736498372.7983675,15041916002.861221,48001259121.093994,13309296522.062939,10159792538.827879,2163854816.9786005,4395639041.512891,0.0,4122288740.559231,6815034514.707,4987331405.585424,24245525129.73624,6530034871.085039,2910254281.6439996,5785066370.9664,7582945150.1655,46619124817.8762,37602374931.121,13871790416.0,4860039665.6994,44147010108.253075,379960784.656336,14939622569.359154,9032862845.8517,186575711692.00388,187803452720.90497,6235992338.65932,7226569390.999995,5313009619.71675,5652196065.85176,6005043400.681051,5644246492.113264,4030554700.54865,11027601126.465176,4595843392.775931,6169171826.96916,5782334968.30794,12290479930.64038,25978271547.426014,11850036856.94436,5534285971.095,59832625.822110236,16706936124.836147,6652434142.7214,44233327561.737595,4550455080.0,53404825211.01919,4022615479.7263684,6899793672.618,15540761916.462719
2018-03-05,8486212570.856384,9057195991.062479,3422361665.5246196,17398776976.74628,2844756869.28169,9693265959.6192,59688371966.784004,3411094569.3220434,19716519671.06928,18219795362.58925,34661991750.496925,5193479539.936511,4596842072.622721,29693802774.76998,90702837105.50766,91832718806.64667,6284764811.534161,19700924760.220524,6368884774.946161,6702868857.7752,8634223215.802801,7877848534.816642,4333453244.433041,23948886433.9553,20181219954.793835,5905844702.571844,5489703746.8656,59739627447.204254,5059659000.0,1394764353.560448,4086483230.425995,14133105080.7336,13512390674.010517,6500221312.4133005,2209177504.0784397,3918256945.17516,62722244256.080765,44199872740.737,4316658829.6104,3348501663.406848,4312182401.834999,140562696771.95966,24676862890.600693,5757328235.367307,8209371700.164279,10059601615.361761,7730923191.4584,5527973683.844381,4978673552.376663,5799674356.839001,75001321.85896532,6725465784.569088,14762066402.80799,47238661888.808304,13230054011.059198,10126769491.177921,2151940957.009,4351670672.791717,0.0,4056317041.4647756,6938023460.3015,5018460536.070576,24225853304.07317,6472100467.919519,2885944281.678,5796315111.132168,7680503508.8226,45808693012.267426,37261726238.365204,13815324512.0,4948898599.8856945,42732380479.7344,384073903.56649595,14928659049.86109,8850831769.490429,183792832026.4947,186944034000.6742,6205720531.1901,7170532765.838645,5290135605.6984005,5652196065.85176,6031791923.62395,5699815726.212832,4039944461.06245,11088311474.782324,4536640634.916328,6108304759.29378,5726241177.1845,12305678380.678272,25471330581.81466,11789279349.135649,5448197078.2113,60335693.736535355,16425944887.753366,6641456528.624499,44346746350.357445,4506988046.4,52906309464.26291,3890726447.604192,6883503498.6795,15565351729.62168
2018-03-06,8720172996.828384,9060663523.984018,3475198776.8287644,17809135266.370556,2930146640.5884204,9582347990.92704,60967858715.3856,3460385205.3250923,20070660993.1127,18276831243.72431,35620348752.6516,5289005252.195105,4643102665.51458,30593614980.06604,92322879171.30432,92685146757.01181,6378626885.300321,20017673286.088253,6440812631.747401,6786654718.49739,8669731925.99766,7961566372.593651,4395726029.856,24082635142.686325,20765698811.57313,5992368477.186723,5624420403.230399,60515304285.2622,5143715499.999999,1383784427.250368,4144843035.36702,14263192832.956001,13687170691.590918,6484576977.124701,2225691289.40793,3996992604.82998,64150620693.82575,44814859260.48,4416274033.37064,3425625024.6168,4420051943.532499,141341492790.44327,24738805199.45912,5837999977.870309,8316197223.706058,9928957438.538881,7962312036.467199,5588878124.949599,4443193718.666111,5958700776.27,75065941.0334561,6817404019.813088,15059406602.864548,47662327017.855896,13226608684.49382,10319929078.49774,2134070167.0546002,4389570033.116942,0.0,4114749117.805579,7120698217.728625,5056260194.516833,24802893523.52328,6571416587.63184,2939773567.317,5900767698.385729,7846057087.149799,46773492780.8493,37405846839.14651,13970605748.0,4762113493.330831,43941565971.331276,387821411.906864,15082148322.833958,9067208331.9576,187680678618.01483,189563214862.32983,6248101061.647009,7340797896.136588,5271420503.31975,5717860542.041279,6162859686.04416,5810954194.411969,4102151624.4663754,11279115426.636225,5130608766.02684,6216294718.0726795,6988351477.4619,12361406030.817202,25935753918.052162,11725303456.52823,5578560258.86376,61179549.5929904,16498199777.28894,6654629665.54078,45194402560.04256,4607505561.6,54187070664.70592,3972187320.3855357,6892553595.311999,15577646636.20116
2018-03-07,8664022494.595104,8967040135.10244,3473344843.0987945,18030894544.0968,2953006894.32408,9215836442.20512,60098059841.952,3455821257.547032,19991078673.552383,18542998689.02127,35849336708.91865,5209075574.590976,4629711441.25641,30677709578.69184,91786118245.88977,91603218973.85603,6282767746.13488,19813453841.778797,6463698768.00234,6690607512.303661,8690289600.321,7863895561.8538065,4419536212.517719,23925283720.649826,20331514517.965652,5999021293.580884,5666519358.344399,59414343611.88964,5097620000.0,1373745637.4811518,4028123425.48497,14081999178.0748,13650111698.548105,6300756037.48365,2248627102.3655553,4043307698.7445793,63470441437.75671,44601745119.975,4364621705.49496,3389684040.7519684,4344673227.647499,139184826893.10397,24438623241.14519,5805072736.03235,8292260353.898221,9945287960.64174,8098609575.308,5495730156.20044,4341253356.44988,5901221347.56,75022861.58379559,6737233878.68032,15228482402.89671,47097440179.125755,13350640440.8475,10269108395.941095,2136304015.7989,4330445114.480623,0.0,4084590626.7909703,7023030525.638874,5002895970.828,24534045239.461292,6622454038.039559,2908517853.075,5960225324.976214,7822406575.9602,46348980882.67327,37019341591.59665,13942372796.0,4682321797.32681,43565896692.38856,386633177.55504,16536641909.57685,8909219095.870459,186371088187.18698,187967151524.75842,6246082941.14906,7304158564.300323,5078031112.073699,5652196065.85176,6181583652.104191,5818892656.426191,4054029101.83315,11149021823.099476,4978662443.732328,6192733272.520921,7357635602.35788,12158760030.312002,25320883585.568707,11661355549.875578,5541665019.05646,60854989.6482,16995955682.978432,6672193848.09582,44639247436.79807,4606147216.8,53829093931.66284,4048476074.260128,6946854175.106999,15307158691.4526
2018-03-08,8686482695.488417,9140416781.179438,3482614511.7486444,18128302824.967213,2933508442.6083703,9302641809.007679,60003516486.144005,3540710686.218948,19696624091.1792,18549336009.147385,36129210877.689476,5203227061.5955515,4630928825.279881,29483566278.205482,91952026168.29065,91799933116.24799,6352665035.10968,19913479692.05282,6530722452.74895,6706955972.932381,8692158479.80494,7930869832.075414,4467156577.84116,23830872867.427925,20289766028.1957,6042939159.16152,5704408417.947,59251701694.23232,5147782750.0,1368412530.416256,4090373884.08873,14332882700.218,13930825773.959028,6202978941.9299,2214682099.18827,4131306377.1823206,64238072312.463196,44632189997.19,4383068965.45056,3405408221.192832,4405755980.174999,139783900753.47598,24538683893.916504,5864341771.340677,8303300952.284115,10206576314.2875,7914766383.3832,5553051983.123,4514669145.047608,6029592071.679,75625973.87904288,6736498372.7983675,15234312602.89782,47591716163.01464,13502234809.724218,10233513547.87263,2151940957.009,4369861726.904836,0.0,4082705721.102558,7144210810.26875,5036248610.63352,25429113307.13107,6681767831.7566395,2842533567.453,6027717765.970825,7443998396.9265995,46889268753.079124,36894873800.0128,14031777144.0,4763926940.967285,43677423509.57468,388369827.76155204,16938637624.50579,8953868227.808128,185593518868.88297,186780335196.8207,6353043327.540304,7366660953.903364,5069713288.7943,5642093838.74568,6267178925.521471,5854615735.4902,4157316467.48495,11339825774.953375,5055627089.361022,6200587087.70484,7535265940.91544,12472861331.09506,25311071824.94397,11802068930.466179,5625294229.286339,60287009.7448168,16987927361.918926,6718299827.3028,45146647280.62368,4690364594.4,54399205025.02774,4078215757.973952,6972194445.678,14950606400.64768
2018-03-09,8695841112.527298,9036390793.53324,3508569583.9682245,17626753804.315323,2914682351.2966504,9413559777.69984,60785074894.1568,3568094372.8873076,20253700328.10144,18606371890.282448,36078324665.18569,5292904260.85872,4649189585.63193,29391062219.7171,92849880807.1659,93329932001.51878,6420565258.6852,20026008773.611088,6591207241.422721,6719217318.403921,8849144356.4559,7928079237.482846,4591702148.68708,24318662275.741074,20306465424.103683,6138779683.330325,5704408417.947,61090806455.43422,5222349000.0,1371549652.219136,4102045845.0769353,14560536266.6072,14148008569.890572,6226445444.862801,2217434396.743185,3998536441.2938,65297208582.62784,44041559379.218994,4427342389.344,3427871336.108352,4444744971.15,140762388058.75034,24624450167.72048,5849524512.513595,8410144323.883385,10265366193.857798,7990839428.3176,5515434534.20507,4501780133.732911,6134971024.314,75841371.12734547,6821081549.222848,15415048802.932198,47725876787.213036,13536688075.37802,10154731599.991858,2258421080.4873,4197006785.1433897,0.0,4094015155.233036,7173149385.70275,5000672461.507632,25953695324.81299,6484514982.883559,2918936424.489,6034145617.49412,7550425697.279799,47275188660.51187,37766148341.099754,14149414444.0,4774807626.786015,42926084951.68923,392300141.38681597,16777839338.534214,9036297394.46229,185634443569.8463,187598829216.08807,6411568821.980797,7476578949.412162,5048918730.5958,5669033111.02856,6328700528.29014,5971708050.200005,4295815435.063499,11517620366.453602,5053654724.510246,6218258171.86866,7488521114.979239,12634978131.499222,25451707060.565186,11898032769.377312,5694165343.5933,60887445.64267904,17020040646.15696,6779774466.24544,46364406905.805115,4762356868.8,54929540925.832306,4076922728.2472644,7093465740.5535,15055113106.57326
2018-03-12,8673380911.633984,9081468721.51326,3575311198.2471447,18267161438.1229,2992003797.7555003,9736668643.02048,60400598580.5376,3589088532.6663837,20707319549.595264,19081670899.7413,35968071204.76082,5359187408.140191,4691798026.453381,30223598746.11252,93523271786.32233,93799860230.56625,6396600473.893841,20046847492.418175,6672943442.3332205,6829569427.64778,8895866343.554401,7995053507.704455,4642985619.035399,24436675842.26845,20540256966.815403,6182697548.910961,5763346955.106599,61303492040.06301,5314540000.0,1375314198.382592,4074811269.43779,14741729921.488401,14121513952.86463,6183423522.81915,2267893185.24996,4052570717.5275,64957118954.59332,45180197787.06,4464236909.255199,3417388549.1477757,4499329558.514999,141740875364.02466,24829336266.252213,5833060891.594614,8511441149.1463375,10216374627.549217,8028875950.7848,5470651856.92182,4474830382.802184,6255677824.605,75819831.40251522,6773273666.895968,15362577002.922216,47725876787.213036,13560805361.335678,10309765026.335392,2299374974.1328,4209144801.935287,0.0,4184490628.2768598,7234643858.5,5074048269.079776,25901237123.0448,6599004398.663039,3038749995.75,6071105763.753071,7695285078.3161,47789748537.088875,38224713889.04025,14295284696.0,4943458256.976331,43812429656.69472,394128194.235776,16960564663.501915,8984779165.30344,186207389383.33353,188294549132.4654,6435786267.956172,7511063026.43453,5065554377.154599,5748167223.35952,6352774198.93875,5959800357.178669,4329853316.926024,11547975540.612175,5055627089.361022,6336065399.62746,7479172149.792,12847756432.02968,25575989361.81184,11910822350.70784,5708923439.516219,61244461.581948474,17124408819.930567,6729277441.3997,46800173830.5024,4820765695.2,55141675286.15412,4259239919.7102723,7131476146.41,14889131867.75028
