,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,GVC,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2019-02-25,8977031584.620686,8027338713.365099,3614399565.31577,21541083316.505753,3209791661.8488,9745030563.5046,78296543125.368,4278743287.2209105,16773305198.158571,14944063285.253328,26572626613.0,5602179960.105036,4563434494.589581,97269935492.67775,107022350791.66965,64100803616.1008,5596976498.192521,19112114714.282326,8212193128.75068,7943778941.106646,7649519722.65936,6836501735.867703,5189811630.2208,27248609446.8219,19633425953.807163,6758445538.746261,6218561059.547201,73083127739.02394,4786256285.8,1784666950.3311298,3390032392.30845,18772648981.916763,12482779850.56,4684610157.718949,1833759696.2265,75460114630.7008,37366476676.36608,3520488527.30757,5590146629.095019,4430721741.001874,124545587025.9744,4536696918.533999,24701643866.75795,9037526647.399382,8158854397.981939,10130047625.294064,8245252072.176,4806105103.902748,6049251197.4984,50184757.7551824,6434996011.2537,15907283998.428478,42829907893.96169,15448111120.0,9440959720.350197,4403100488.252552,0.0,8307047570.899328,9114815558.16,5449403086.05744,28018747326.22464,6624773977.595609,2378424212.2284,3967769666.1681,6948600595.326001,7112935095.212999,39869822281.3645,39868507129.18976,34782742381.583885,6236871003.753375,67596166458.777596,4246541769.6,18404362807.972683,11543982080.0,199888115256.8697,200593993520.13657,5532310075.118521,7139476546.898113,5089479671.4385195,4735696973.28,6891892326.396,6531589494.90234,4816173205.674601,12444493388.275558,4459800855.572892,5711791485.5533495,5259151454.42544,4935046206.82425,12072993064.0455,20104899287.33418,5627986929.04592,4720952777.64132,54363293.2063104,20932757274.409157,3586856958.9216,110648599434.0334,5792260253.395921,37671326714.50886,3443445986.7065578,8826017394.79178,10317734078.2362
2019-02-26,8916820934.713356,7885169863.581959,3629341961.3138604,20913017995.711246,3210462044.4014,9598878677.9368,79041623132.52876,4307219251.562655,16620962649.782192,14994947518.61448,26936076830.0,5625776365.693404,4558644744.39846,95431646346.92363,105715993263.97403,63370373188.1549,5566202744.250567,18526623235.070175,7989000030.12756,7964079935.078295,7582818999.9744005,6858861512.599896,5148529037.70768,26854273564.8129,19485990965.41812,6589746852.311701,6223286409.8964,72127555562.36343,4829546337.0,1815874241.2658815,3397837532.1219,18544604169.21126,12337898654.8,4619705208.5085,1731699934.15,74764313573.71642,36609535187.423615,3587492274.0604496,5612492318.485141,4415097685.494374,123707299420.99188,4478957139.57084,24516595055.616276,8980010567.46297,8217119317.941559,9779548603.35,8133180684.7872,4737882468.882835,6045465683.6076,50718184.17689989,6409962845.992531,16000718853.0448,42652573064.98703,15294279520.0,9143958260.107119,4444176548.038538,0.0,8335643259.611547,9064444209.0228,5437658682.854731,27829519642.838398,6679238732.574841,2375002019.1172805,3940104155.67525,6568743762.781512,7109908314.32142,40514547738.695755,39469416202.7184,34017207983.795074,6082537951.25875,66298561477.64928,4238137155.6809998,18220694014.16603,11602603864.0,197023079953.02176,198891581238.13995,5479134451.475976,7113577599.3277445,5026134216.300444,4716615410.384,6864046296.794399,6511461330.04902,4745485732.0101,12427161224.78214,4406194336.93364,5713760389.891701,5273213356.71,4920456269.77525,12088314121.233374,20413599145.715332,5711452836.891941,4721939392.641872,53859477.93294848,20792268970.55406,3535542839.3376,108532872057.68193,5766426228.791573,36756406043.10311,3451245411.3650103,8797144714.7025,10388386802.73888
2019-02-27,8950689425.28623,7999598449.99278,3631002227.5358706,21125833517.63335,3218506635.0326,9518730869.7222,78902709910.85472,4349473908.327826,16718618129.510643,14711903970.543072,27798846504.0,5769321166.355975,4668808998.79422,95527279886.29813,104904468133.1328,62540338610.94365,5681604321.532888,18363522037.289646,7860992223.5643,7917387648.9435,7496810173.354321,7012584977.633717,5124938984.84304,26791179823.69146,19297601813.587685,6435661791.816838,6180758256.753601,71655817399.2019,4772728144.8,1802871203.3764017,3482393213.4342747,18243585016.440002,12022839546.56,4615887270.31965,1652483873.3325,74088112546.50624,36645580020.2304,3715916122.00347,5701875076.04562,4456761833.514375,122629501071.72864,4393722227.76808,24212925211.691475,8929996584.90957,8202994488.860439,9585522359.059538,8187615358.66176,4560144551.33096,6051143954.4438,52254452.271446295,6480644724.37701,16234305989.5856,43908103654.12766,15352393680.0,9440959720.350197,4182564981.616867,0.0,8328494337.433493,9009275588.5392,5513997303.672345,27979596771.041283,6897097752.49176,2333935701.78384,4462179111.75,6641318035.666029,7273354482.46674,40334024610.643,39097382288.2112,33968135265.988094,6029883145.113525,67143513558.384,4217789143.035,17898336539.3217,11697300591.999998,195860456931.17038,197812002717.84946,5430049260.42132,7139476546.898113,5115691583.909448,4799880412.112,6864046296.794399,6583922723.520971,4790254465.33095,12366498652.55517,4487257852.924704,5682257920.4781,5198216544.52568,4938693691.0865,12098528159.358625,20032650384.3088,5794918744.73796,4674581872.6153755,56297293.77179647,21438515168.287502,3549226604.56,106877085415.3199,5765066543.28608,36070215539.548805,3559137452.4735966,8811581054.747139,10166683425.85116
2019-02-28,8785110138.041075,7812351672.229619,3601117435.5396905,20938971108.140774,3193702480.5864,9374936272.6313,78296543125.368,4342125272.368665,16507682293.297192,14877277728.966816,27659580533.0,5861740421.577084,4717903938.253201,94305295772.0685,105300334050.61633,59862093708.47535,5693144479.261121,17949495919.84677,7778935937.3057995,7702197112.84401,7396759089.3268795,7020969893.908287,4977501154.43904,26310090047.64048,19420464303.91188,6282912704.596661,6171307556.055201,70192219508.36742,4775433773.0,1820425304.5271997,3295069857.911475,17687155673.438583,12041237158.72,4646430775.83045,1600532875.3079998,73598111802.15103,36759721990.78522,3746626172.59854,5750290736.390881,4437231764.129999,122809134129.93918,4297489262.82948,23876041478.5874,8764950442.48335,8007012485.3598995,9779548603.35,8136382724.42688,4536805228.824148,5924329239.101999,51955733.4752845,6499787733.10614,16088314029.2476,44433014747.892685,15564339440.0,9232031093.39823,4004611443.3552675,0.0,8245090245.35619,8615899338.1344,5465845250.541233,27744693439.941116,6790825059.8493595,2239825391.22804,4582657947.76725,6449845485.928157,7427720307.93732,40308235592.349754,38664470096.78464,33624626241.33927,6354890396.8375,66087323457.46561,4272640307.559,18696733540.971027,11796506688.000002,195694367928.0488,197023079953.02176,5143718979.26916,7038039002.247503,5058899106.889104,4730492910.672,6794431222.7904005,6535615127.873003,4712498244.3,12370831693.428526,4505562517.8259115,5692102442.169849,5146656236.14896,4873038974.366,12185347483.42325,19710814361.741222,5742454459.806177,4649916497.601576,57564958.00799744,21504076376.75321,3451729777.3504,104078017519.89839,5671248243.407131,35532965610.40938,3500641767.5352063,8770076577.1188,10120393709.79768
2019-03-01,8937518345.619,7829689336.837319,3655906220.8660207,20985686710.51392,3169568708.6928005,9495157984.9532,78498598720.53024,4366926918.73083,16683462156.808401,14896359316.47725,28077378446.0,5938428739.73928,4743050126.75658,93348960378.32358,106072272589.70918,61699236906.03625,5866246845.184601,18049865887.711708,7792064943.10716,7714377709.226999,7424843604.141601,6945505647.4371395,5008954558.25856,26530918141.565517,19617044288.430603,6479502799.304313,6218561059.547201,71051024882.32816,4852544176.7,1817174545.0548296,3224823599.5904255,18001857514.97217,12110228204.32,4619705208.5085,1562214408.68,73901912263.65126,36645580020.2304,3687997894.1897697,5828500649.2563,4530976097.174999,122948848730.76959,4401970767.61996,23951958939.5686,8869979805.845491,8024668521.711299,9432179036.959007,8197221477.580799,4728905806.380216,5892152371.0302,51870385.24780971,6670602272.5353,16491251839.78048,45397716217.514885,15099426160.0,9468647461.496593,4149114586.5961413,0.0,8340409207.73025,8330461693.0236,5437658682.854731,27927396030.7968,6772227338.63694,2327091315.5616,4629510828.440625,6562567228.919001,7397452499.02152,41378479851.51962,39442359190.75424,33644255328.46206,6438411813.48165,65860997007.2688,4220000883.54,18224442356.89678,12085106240.0,195901979181.9508,196981557702.24133,5250070226.554248,7143793038.15984,5010843934.025736,4754778536.176,6889107723.43584,6688589180.758236,4816173205.674601,12509489001.375883,4400964432.676151,5656662164.07955,5006037213.30336,4891276395.67725,12205775559.67375,20285521544.89762,5899847314.601529,4834413502.704801,59092655.93367552,21213733882.119347,3426072717.5583997,105523545541.0081,5752829373.736651,35841485371.69736,3405748767.5240407,8768272034.61322,10517510747.51964
2019-03-04,9020307989.241575,7801949073.464999,3670848616.864111,20918208618.197155,3172250238.9032,9721457678.7356,78334428549.46092,4405507257.51642,16992053472.750303,15014029106.124912,27747895539.0,5938428739.73928,4741852689.2088,93051433811.38072,105894132926.8416,62728479781.77819,5822009573.893044,17999680903.77924,7857709972.11396,7957989636.886799,7493299609.0024805,6917555926.521899,5081690554.591201,26680765776.72894,19887341767.143845,6515369201.68716,6185483607.1028,71498571344.81473,4870130760.0,1894542620.4972358,3302874997.724925,18015540203.7345,12225213280.32,4715153663.22975,1514316325.395,74117512591.16754,36723677157.978424,3741042527.0358,5876916309.60156,4752316883.531249,123248237161.12051,4506452272.41044,24004152193.993176,8839971416.313452,8123542325.2791395,9438437948.065153,8238847992.89664,4895871728.928947,5986790218.3002,52873226.9206386,6700053055.1955,16689800905.840158,44333707243.66688,16063437520.0,9461088362.802895,4299673404.797665,0.0,8654961783.564648,8539142996.591999,5438833123.175001,27809944365.246716,6875843213.96328,2375002019.1172805,4662977171.77875,6486904689.1032295,7500363049.335239,41700842580.18525,39611465515.53024,31779492051.797012,6380309958.4248495,66464534207.7936,4220885579.742,16953754171.173206,11936297096.0,195860456931.17038,197106124454.58255,5389144934.54244,7232281109.025264,5052346128.771372,4813757912.4,6919738355.997601,6626191869.712943,4806748209.186,12604815900.589695,4440188714.607312,5694071346.5082,5123219732.34136,4967873565.1845,12394735264.990873,20196852436.639202,5961850560.43,4928141927.75724,58686353.29386752,21457246942.134842,3491925837.6912,104669369892.17055,5765066543.28608,35639351734.99144,3514940712.7423677,8804362884.72482,10629580586.385962
2019-03-05,8958215756.524647,7836624402.680399,3655906220.8660207,20788443056.04953,3165546413.3772,9740315986.5508,78725911265.08777,4367845498.225725,17019397007.074268,15077634397.826353,27853194200.0,5952193309.665828,4713114188.06208,93147067350.75519,106388965323.696,63182232017.32035,5772002223.737373,17895128853.919926,7929919504.0214405,7915357549.546335,7345855906.225201,6884016261.423612,5075793041.37504,26499371271.0048,19830005938.325882,6510052668.615698,6204385008.4996,71643721548.86443,4852544176.7,1897793379.9696057,3230027026.1327252,18216219638.91534,12202216265.12,4665520466.7747,1471944944.0275,74244912784.6999,36681624853.037186,3685206071.4083996,5917883406.81678,4700236698.506249,123667380963.61176,4478957139.57084,24497615690.370975,8947501478.80326,8084699045.30606,8969019615.104353,8306090825.32992,4883304401.425281,6041680169.7168,52979912.2049821,6663239576.870251,16643083478.532,45043046559.565544,16148899520.0,9259718834.544626,4292079780.6406612,0.0,8602536354.258915,8659074780.251999,5389506629.7236185,27734905801.145283,6867872762.0151005,2450290267.56192,4669670440.446375,6465286820.584437,7436800650.61206,41752420616.77175,39956442418.07327,32211331968.498394,6481988204.77425,66539976357.8592,4396940123.94,16702615208.21309,12008446984.0,196151112686.63324,197438302460.82578,5286884119.84524,7210698652.716625,5109138605.791717,4936920727.455999,6880753914.55536,6608076521.344957,4757266977.620851,12483490756.135754,4510792422.0834,5755107380.997049,5212278446.81024,4953283628.1355,12297701902.801,20446439556.18141,5974966631.662947,4997204977.79588,58848874.34979072,21504076376.75321,3431204129.5168,105536686704.83636,5683485412.95656,34868052331.77148,3544838507.266434,8762858407.09648,10639325789.765638
2019-03-06,9001492161.145536,7937182857.405059,3635983026.2019005,20964924220.570297,3190350567.8234005,9613022408.798199,79875102462.573,4364171180.246145,17109240048.42444,15080814662.411423,28019634019.0,5987587918.04838,4723891125.9921,93274578736.58784,106270205548.45094,66181423622.977005,5833549731.621277,18187874593.526,8064491813.485379,7730618504.40432,7417822475.43792,6897991121.881231,5091519743.284801,26814839976.612003,19756288444.131363,6448952800.324551,6161856855.3568,72115459712.02594,4774080958.9,1912096721.648034,3213115889.87025,18307437563.997543,12291904624.4,4772422736.0625,1502526027.971,74254712799.587,36693639797.30611,3875050020.54156,5981196193.42212,4645552504.23,124785097770.25511,4492704705.99064,24810775216.918423,8877481903.2285,8073222621.677649,8950242881.785921,7836992018.1168,4797128441.400127,5998146759.9726,52659856.3519516,6685327663.8654,16210947275.93152,44447201534.21066,16128388640.0,9352844291.176716,4206899823.588363,0.0,8602536354.258915,8623095245.154,5402425473.2466,27741430893.67584,6891784117.85964,2501623164.22872,4636204097.10825,6388080147.303037,7497336268.44366,41584791997.86562,40734331512.04288,32437066470.410477,6500145034.4795,66932275538.200325,4395613079.637,17069952795.826391,11674753751.999998,196068068185.07242,197479824711.6062,5409597097.48188,7174008476.991936,5002106629.86876,4831104787.76,6958722797.43984,6620153420.256948,4818529454.79675,12700142799.803505,4785362395.60152,5761014094.012099,5291962559.75608,4975168533.709001,12313022959.988874,20705878798.86344,5996429293.680494,4989805365.29174,59661479.62940671,21878711853.700127,3408968011.0304,107573567098.21822,5827612076.5387125,34841455800.62596,3540938794.9372077,8766467492.107641,10588163472.02232
2019-03-07,9025952737.67039,7940650390.326599,3483238533.7769804,21011639822.943443,3199065541.0072002,9598878677.9368,79319449575.87683,4353148226.307405,16546744485.188572,15141239689.52779,28009443826.0,5987587918.04838,4717903938.253201,91755068055.41537,106230618956.70259,68239909374.4609,5773925583.358744,18112597117.627296,8054645059.13436,7562120254.439625,7238783693.49408,6763832461.48808,5052202988.510401,26814839976.612003,19526945128.85952,6405111922.505453,6157131505.0076,72611389575.86243,4787609099.9,1880239278.818808,3226124456.2260003,18407777281.587963,12268907609.2,4631159023.07505,1468628922.877,73676511921.24786,36909908794.14681,3983931109.01499,5902986280.556701,4537486120.303124,124884893913.70541,4470708599.71896,24739602597.24855,8877481903.2285,8015840503.5356,8918948326.2552,7769749185.68352,4822263096.407465,5967862648.8462,52318463.4420524,6677964968.200351,16006558531.45832,44276960098.39498,16022415760.0,9395648976.890442,4190174626.0780005,0.0,8959982463.16164,8639885694.8664,5362494502.357387,27395600989.556164,6928979560.28448,2505045357.33984,4631741917.9965,6340212009.868569,6970676393.308741,41391374360.66625,41363407040.2096,32613728254.515587,6409360885.95325,62782957284.59232,4368187497.375,16758840349.17431,11728866168.000002,196358723940.53528,197521346962.3866,5203030251.793536,7126527073.112927,5065452085.006836,4753043848.64,6830631061.272479,6598012438.918297,4813816956.55245,12587483737.096275,4695146547.159852,5725573815.921801,5268526055.948481,4883981427.15275,12277273826.5505,20219840723.965458,5923694716.843249,4992271902.79312,59190168.56722944,21756955323.692383,3435480306.1488,106325156534.53256,5812655535.978299,35692544797.28246,3676128822.3503766,8847671904.85874,10610090179.626598
2019-03-08,8943163094.047813,7812351672.229619,3455014008.0028105,20824777413.450863,3175602151.6662,9231141675.5404,78978480759.04056,4332939477.419716,16269402922.759773,14880457993.55189,27177244731.0,5897135029.959635,4622108934.4308,90851862405.7674,106012892702.08665,67620150223.476494,5721994873.5817,18024773395.745472,7900379240.96838,7482946377.950191,7131711480.76296,6769422405.671128,5046305475.29424,26657105623.8084,19182930155.951763,6355967737.789214,6100427300.817201,73542770051.84799,4733496535.9,1863335329.562484,3086932796.2194753,18389533696.57152,12048136263.28,4291362524.2674,1456470178.6585,74058712501.84492,35804533921.40544,3713124299.2221,5899261998.99168,4434627754.87875,124206280138.24338,4470708599.71896,24953120456.258175,9025023151.761032,7962872394.481399,8574708215.41728,7651273719.01536,4709157148.874453,5867546530.74,49992724.243364096,6644096568.141119,15650338148.233599,43574714175.6553,15759192800.0,9181709069.659796,4068500416.220524,0.0,8635897991.089836,8517555275.533199,5320214650.82763,28217762648.406715,6761600069.3727,2267202936.117,4631741917.9965,6293888005.899729,6789069539.813939,39740877189.898254,41525749111.99456,32407622839.726295,6309498322.574375,61862563053.792,4350493573.335,16732601950.059072,11620641336.0,194946967414.0015,195943501432.7312,5176442439.972263,7111419353.69688,4916917914.338244,4447738842.304,6724816148.7864,6567820191.638317,4825598202.1632,12587483737.096275,4530404563.04898,5627128599.0043,5057597521.68008,5077298093.052,12328344017.17675,20173864149.312943,5749608680.478691,4933075002.76,57971260.647805445,21794418871.387074,3371337656.6688,108046648996.03593,5808576479.461823,35905317046.4466,3553937836.034628,8715940301.9514,10522383349.209478
2019-03-11,8948807842.476625,7798481540.54346,3574553175.9875307,20793633678.53543,3113256574.2744,8983626385.4659,79559390595.132,4388054247.113416,16609243992.214777,14832754024.775808,27150070883.0,5983655183.783652,4699942375.0365,92105724366.45517,106408758619.57018,68107103842.1071,5741228469.795422,18125143363.610416,8005411287.37926,7539789161.070809,7228252000.43856,6788987210.311797,5079724716.852481,26846386847.172718,19600662623.054043,6389175549.46539,6105152651.1664,73784687058.5975,4806548497.3,1898443531.86408,3060915663.5079746,18239024120.18589,12222913578.8,4226457575.05695,1470102710.055,74293912859.13542,35822556337.80883,3322269109.8303,6040784698.4624405,4508842018.539374,125343956173.5768,4462460059.86708,24957865297.569504,9092542028.208122,7996418863.549059,8521507471.015057,7672086976.67328,4732496471.381265,5884581343.2486,50163420.69831369,6664712116.003261,15808009465.39864,44191839380.48714,15947209200.0,9315093481.62404,4051775218.7101607,0.0,8612068250.49632,8483974376.108399,5319040210.507359,28557067459.99584,6814736415.6939,2232981005.0058002,4703136783.7845,6338667876.402941,6770908854.464459,39560354061.8455,41843669002.57344,32417437383.287685,6398466788.1301,62511365544.35616,4405787085.96,16803820461.943287,11674753751.999998,194033477896.83258,194573267156.97784,5235753712.49664,7169691985.730207,4949682804.926904,4449473529.84,6838984870.15296,6674499465.360912,4860941938.99545,12682810636.310085,4450648523.122288,5625159694.66595,4996662611.78032,5059060671.74075,12307915940.92625,20167296067.21973,5723376538.0128,4977472677.78484,58475075.92116737,21579003472.142597,3358509126.7727995,110057247061.76125,5857525157.659536,36564911018.85539,3573436397.680758,8818799224.76946,10522383349.209478
2019-03-12,9003373743.955141,7812351672.229619,3493200131.1090407,20814396168.479053,3154149909.9830003,9080275213.0188,79344706525.27213,4280580446.2107,16538932046.810293,14845475083.116096,27656183802.0,5971856980.989467,4628096122.169701,92392624984.57866,105913926222.71577,68018566820.5379,5716224794.717585,18074958379.677944,8018540293.18062,7535728962.27648,7259847079.60512,6822526875.410083,5152460713.185121,26917367305.93434,19567899292.300922,6503413518.112251,6057899147.6744,73530674201.51053,4778139401.2,1950455683.422,3045305383.881075,18426020866.6044,12206815668.16,4390628917.1775,1484103688.246,73921512293.42548,36633565075.96147,3302726350.3607097,6044508980.02746,4512748032.416249,124705260855.49489,4363477581.64452,24991079186.748775,8889985398.86685,8042324558.062699,8483954004.378193,7628859441.5376005,4710952481.374975,5926221996.0473995,50355454.210131995,6630843715.94403,15901444320.01496,44333707243.66688,15919861360.0,9473658741.775274,4082181755.9464326,0.0,8523898210.300315,8431204391.298,5333133494.350612,28573380191.322235,6878500031.27934,2309980350.006,4767838380.904875,6327858942.143545,6677078646.8254795,39715088171.605,41464870835.0752,32387993752.6035,6409360885.95325,62903664724.69729,4392958991.031,16631396696.328876,11769450480.0,193867388893.71097,194739356160.09946,5198939819.205647,7225806372.132672,4973710391.358587,4537942594.176,6930876767.83824,6642294401.595599,4806748209.186,12656812391.069956,4482027948.667216,5660599972.75625,5095095927.77224,5146600294.03475,12379414207.803001,19973537645.46986,5757955271.263294,4950340765.26966,58540084.34353664,21475978715.982193,3288379830.008,107494720115.2486,5815374906.989284,36836195636.53966,3615033329.192503,8687067621.86212,10422495014.56776
2019-03-13,8992084247.097515,7829689336.837319,3531386254.2152705,20579780032.116146,3085770889.6178,8889334846.3899,79142650930.10988,4314567887.521815,16433464128.703568,14896359316.47725,27523711293.0,5924664169.812733,4646057685.3864,92541388268.0501,106210825660.82841,67620150223.476494,5695067838.882493,18238059577.458473,8002129035.92892,7482946377.950191,7319526673.5864,6780602294.037223,5156392388.66256,26964687611.77542,19363128475.09392,6456914697.928361,6038997746.2776,73385523997.46082,4802490055.0,1973861151.623064,3064818233.4147005,18444264451.620842,12121726711.92,4337177782.5336,1502157581.1764998,73784312085.00601,36285131692.16256,3154759742.9481,6051957543.1575,4551808171.184999,124525627797.28433,4335982448.80492,24872458153.96565,8939999381.420252,8059097792.59653,8402588159.998321,7433535023.51712,4734291803.881787,5869439287.6854,49416623.7079092,6627898637.67801,16012398209.871841,44135092235.21524,15991649440.0,9433400621.656498,4070022345.1127496,0.0,8414281403.570147,8428805755.6248,5401251032.926329,28684306764.34176,6780197790.585119,2284313901.6726003,4707598962.89625,6329403075.609173,6680105427.717059,39457197988.6725,41268707498.33504,32338921034.796528,6282263078.0165,62511365544.35616,4392074294.829,16586416583.559902,11697300591.999998,193825866642.93054,195030011915.56232,5217346765.851144,7223648126.501806,4916917914.338244,4596921970.4,6922522958.95776,6668461015.904917,4860941938.99545,12726141045.043634,4436266286.414196,5615315172.9742,5109157830.0568,5142952809.7725,12267059788.42525,20045786548.49523,6081087571.638599,4982405752.7876005,58507580.132352,21410417507.516476,3234500004.4448,108559154385.33847,5841208931.593632,36857472861.45608,3628032370.2899227,8685263079.356539,10366460095.1346
2019-03-14,9093689718.816133,7781143875.93576,3552969715.1014004,20700202473.789143,3111245426.6166005,9066131482.1574,79799331614.38716,4397240042.062366,16367058402.488222,15033110693.635342,28009443826.0,5987587918.04838,4660426935.95976,93051433811.38072,108348501615.23941,65960081069.05399,5710454715.853468,18296608725.37969,7998846784.47858,7551969757.4538,7240538975.67,6794577154.4948435,5142631524.49152,27430003952.54604,18929014342.61508,6528646984.020552,6062624498.023602,73833070459.9474,4809254125.5,2000517379.2964978,3062216520.1435504,18562847754.227703,12195317160.56,4237911389.6235,1490367283.7525,73813712129.66733,36783751879.32307,2959332148.2521996,6115270329.762839,4517956050.91875,123527666362.78134,4324984395.66908,24502360531.6823,8997515461.35666,8008778088.995039,8402588159.998321,7433535023.51712,4705566483.8734045,5928114752.992801,50248768.9257885,6594030237.61878,16059115637.18,44546509038.43648,15960883120.0,9551709014.509026,4076110060.681656,0.0,8573940665.546698,8385630313.507199,5274411478.337062,28534229636.13888,6793481877.16542,2229558811.89468,4787918186.90775,6372638812.646756,6789069539.813939,39844033263.07125,41931604291.456955,32299662860.55095,6282263078.0165,62948930014.73664,4400478908.748,16680125151.828602,11832581631.999998,196732424197.5589,198144180724.09268,5229618063.614808,7288395495.427727,4930023870.573708,4711411347.776,6914169150.07728,6664435382.934252,4799679461.8195505,12721808004.17028,4425806477.8992195,5621221885.98925,5090408627.01072,5186722620.9195,12246631712.174751,20075342917.914703,6001198774.1288395,5007071127.8014,58832622.24419841,21457246942.134842,3356798656.12,108808836498.0756,5774584341.824524,37091522335.53661,3725525178.5205727,8721353929.46814,10383514201.04904
2019-03-15,9046650148.576033,7888637396.503498,3627681695.0918508,20249656442.01259,3106552748.7484,9030772155.0039,79698303816.80603,4547887079.225145,16632681307.349607,14963144872.76376,28107949025.0,6046578932.0192995,4705929562.7754,91914457287.70619,109258993225.45152,66347430538.41925,5793159179.572465,18597718628.974506,8034951550.43232,7521518266.496325,7289686876.59576,6733087768.4813175,5154426550.9238405,27359023493.78442,19117403494.445522,6471528323.868061,6024821695.23,73845166310.28487,4883658901.0,2029774214.5478277,3200107323.5145,18608456716.768803,12220613877.28,4340995720.72245,1505473602.3270001,74146912635.82886,36921923738.41575,2992834021.62864,6085476077.24268,4583056282.2,124844975456.32529,4377225148.06432,24407463705.4558,9192569993.31492,8060863396.23167,8527766382.1212,7417524825.31872,4859965078.918468,5945149565.5014,50995565.916193,6670602272.5353,16333580522.61544,45397716217.514885,16049763600.0,9493786549.014591,4141504942.1350083,0.0,8714536135.048435,8388028949.180401,5308470247.62492,28472241257.09856,6918352291.020239,2258647453.3392,4906165933.369125,6426683483.943737,6876846185.66976,40927172031.38775,42486273036.72224,32790390038.620697,6282263078.0165,63114902744.88096,4456214769.474,16822562175.597027,12008446984.0,198476358730.33594,199514414999.84607,5309381499.078625,7271129530.3808155,4991184999.67254,4742635723.424,6877969311.595201,6742935225.8622,4809104458.30815,12808468821.63738,4506869993.890284,5571999277.5305,5052910220.91856,5186722620.9195,12282380845.613125,20131171615.707043,6085857052.086945,5152596840.38282,59645227.523814395,21401051620.592808,3445743130.0656,111121681331.85112,5799058680.92338,37357487646.991776,3817818370.312254,8842258277.342,10493147739.07044
