,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HLMA,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMG,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-05-21,9606415090.41032,9566923330.528858,3631856177.011229,19796678699.44973,3674449607.8053503,11337745408.48992,68285514454.924805,3440498696.08104,21964720198.64832,20716699492.27974,35433765973.47105,5513198250.353024,5179969019.86485,37203450432.05392,117149932037.44896,82281154337.17038,6769240511.355616,16933542902.639307,7558963860.203041,7720566190.48,9140978259.1296,8179232750.813877,4798667582.5928,25247035665.756424,23504399740.481857,6311814498.902405,6323263058.122799,66503340181.83241,5082706749.999999,1517425816.053056,4574111822.822116,16772552516.549751,15193654791.713282,6875685359.339701,2330278596.4947,4206954363.9095,72720879320.29564,47213915585.021996,4910660600.180719,5084164423.139999,147551891809.63342,26616133637.16846,6414226710.03461,8946128664.514057,11323584026.123125,8276113346.8216,6126270252.348599,4959925899.555288,6772992682.995,64489936.14179844,7058649949.093345,16639390803.165089,46935035212.99084,15652118586.52134,6822356423.411854,2472125943.692,4554838714.383452,0.0,4559586860.271047,7545107587.100399,5956260626.221291,28672599726.02759,7905421892.22324,3301952503.5020003,7125610027.081055,8416625669.5989,50285363938.48733,38964969702.144196,15466952204.0,6046034419.940969,50562880656.4392,5487720000.000001,436392095.69935197,15750923012.21574,10042620137.365158,228270079650.9958,235952445438.77716,6758685547.6278515,7258898213.208465,6575239302.3657,5850873198.938,6847621873.382401,6402369614.471658,4800515062.68025,11543639087.16095,5493704168.475469,6726792705.02748,7011723890.43,14463858286.058653,24660225036.836483,12102810486.892738,5989327262.0517,66502332.68755295,20102915933.008034,7949988128.974979,49946052862.22112,5366820304.8,51781997354.55724,4457073467.893536,7573120862.076,16727220401.38254
2018-05-22,9634490341.526962,9573858396.371939,3632783143.8762145,19962480028.59085,3691258617.9051,11390793132.647041,68751928343.57759,3435987158.32064,21853304951.263874,20475881327.48726,35806931531.83215,5528794285.007489,5176316867.79444,37405277468.755844,116280398128.93887,82237440083.3055,6779011355.049836,17208613990.89286,7532808275.911679,7759169021.4324,9133596084.076801,8229463453.480082,4811488450.17988,25372916803.385624,23512749438.43584,6338437848.460319,6369571908.748199,66601319320.22185,5100331500.0,1540013093.033792,4618205897.666446,16909657850.4725,15297882868.687622,6777908263.785951,2413764955.660455,4205410527.445679,73323323804.24251,47469652553.628,4954934024.074161,5094561487.4,148909792559.8101,26525602570.375378,6363189485.18577,8940599791.254276,11473824829.469437,8329998420.316799,6111939795.61796,4972814910.869984,6744252968.64,64360697.792816885,7016726113.82208,16686032403.173958,47323394914.617805,15648673259.95596,7046008167.218717,2554033730.9830003,4424450860.318919,0.0,4655717050.38011,7697241297.45,5970204271.854269,28630614617.169926,7840821917.61876,3301952503.5020003,7073215835.705461,8422538297.3963,49886580034.14016,38788094419.36716,15443424744.000002,6133079906.49081,50792973401.1784,5458110000.000001,436302192.09496397,15805740609.706049,10166263887.3464,227522606222.99548,234748182693.6655,6819229162.566293,7314934838.369812,6625146242.042101,5872761357.667839,6794124827.4966,6414277307.492992,4835726664.606999,11521956819.904823,5556841051.924525,6771952142.335019,7100539059.708779,14463858286.058653,25082130743.70013,12142111092.288103,6016383771.243719,66534788.682032,19870094622.2823,7763368689.32768,49993808141.64,5414362372.8,52805545643.11004,4428626813.9064,7661811809.074499,16721072948.0928
2018-05-23,9489434877.424322,9535715534.234999,3599412336.736755,18961454503.901337,3588723656.296625,11140022072.995201,68751928343.57759,3414331777.0707197,21622516224.53894,20469544007.36114,35416803902.636444,5487854694.03952,5099621674.31583,36665245000.8488,114027514820.52641,82270225773.70415,6689119593.063013,17196110759.60861,7578580548.421561,7732147039.76572,9111449558.918402,8235044642.665218,4778520504.95596,25152624812.534527,23036816655.058414,6302498139.154325,6239065147.8948,66331876689.65089,5018986500.0,1505818465.3823998,4502783172.338639,16918798206.067348,15131137443.5587,6750530677.030901,2394498872.7760496,4194603672.19894,73245589032.12033,46641551893.38,4951244572.08304,5055572496.424999,147631768324.3497,26844843700.64574,6313798622.42883,8925865694.853779,11202738162.561962,8200040301.887199,6085070189.248009,4940006518.432576,6656117844.617999,63628347.14858804,6945382043.272736,16522786803.142906,47048012580.73686,15397164420.68322,6903669262.455542,2530206011.0438004,4653396216.51871,0.0,4650062333.314871,7635663367.0704,5912105748.38352,28588629508.312267,7843513583.227279,3335537673.5055,7036231700.616804,8322023624.840501,49101876222.36022,39187701539.7153,15452835728.000002,6143960592.30954,49182324188.004,5389020000.000001,438909396.622216,15564543180.748686,10111311109.57696,219923293038.32523,227439553619.88434,6722359378.664789,7235190410.255586,6627225697.86195,5761636859.500959,6807499088.968051,6374584997.421872,4877980586.919101,11500274552.6487,5489748834.661816,6734646520.2114,7067817681.55344,14595578186.387032,25193330697.44714,11873652437.94018,5903238369.167999,65690932.82557695,19773754769.568207,7603095523.51294,50089318700.47775,5453754372.0,52349456768.41811,4402766219.372641,7600271151.973499,16014115819.7727
2018-05-24,9221784150.112352,9397014217.373398,3603120204.1966944,18663012111.447323,3568552844.1769257,11188247276.774399,68424178043.44319,3374630244.7791996,21248479322.60544,20456869367.108906,34823131423.42559,5407925016.435391,5116665050.64441,36034535511.155304,111952490720.67279,83057082343.27199,6630494530.897693,16933542902.639307,7437994282.855502,7604757697.6228,9011790195.7056,8067608967.111198,4820646212.74208,25325711376.774677,22878172393.932602,6354406894.667278,6129607864.5984,67250431112.051895,5025765250.0,1508014450.644416,4454798443.831575,17051333362.192673,15172824231.75932,6926529449.02765,2382572250.038085,4222392728.5477004,72594560315.59712,45862163036.676,4988139091.99424,5064669927.652499,145814577614.55457,26311186885.86542,6266054121.763789,8929558492.944557,11179875431.617956,8478974799.98,5956096078.67225,4951723801.445936,6648453920.79,63951443.021041945,6949059572.682495,16219616403.085238,46603164195.23688,15466070951.99082,6743532301.04078,2291928811.6518,4610945099.8965225,0.0,4561471765.95946,7566840974.2932,5698303182.01116,28417459449.123314,7848896914.444319,3319628908.767,6943771362.8951645,8289504171.9548,48124212456.86392,39181150603.316154,15377547856.000002,6156654725.764726,48802671159.18432,5383098000.0,439898336.27048403,15520689102.756437,9967060067.932178,215770662882.76773,222331818528.54858,6724377499.162737,7222258881.372198,6623066786.22225,5637042725.192639,6814186219.703775,6386492690.44321,4772345781.13885,11682405597.60015,5473969915.855602,6722865797.43552,7011723890.43,14342270685.75553,24666766210.586308,11687060496.580559,5952432022.244399,65106724.924954236,19717556522.151646,7592117909.41604,49778909384.255035,5393987200.8,51670626815.38828,4314840197.957856,7477189837.771501,15651416075.67804
2018-05-25,9188093848.772385,9521845402.54884,3666153951.0156746,18437107800.492546,3545020230.0372753,11255762562.065279,69054467082.1632,3365607169.2584004,21041565291.748608,20380821525.59549,34975790060.93695,5466410146.389631,5197012396.19343,35639290897.614044,109699607412.26033,84565224101.61035,6700844605.496077,17500356054.19208,7516461035.72958,7739867605.9562,9107758471.392,8073190156.296331,4895739865.75212,25648281791.949497,22853123300.070633,6362397784.599595,6091718804.9958,67666842450.207,5051524500.0,1500799070.497792,4489814326.79619,17001061406.421001,15151968250.323172,7102528221.0244,2380737385.001475,4339724299.79802,72876348864.54,45971764594.65,5043480871.861039,5119254515.017499,146333774960.2103,26254009369.996105,6437275779.32118,9001387825.330338,11450962098.525434,8612102628.6152,6017000519.77747,4948208616.541928,6552654872.94,66148494.95372847,7002015996.18304,16184635203.078587,46370148374.2607,15655563913.08672,6860481740.898332,2357455041.4846,4711019854.130767,0.0,4538852897.698504,7541485355.9016,5721542591.399461,28420689072.881596,7889271898.572119,3369122843.509,6986919520.498595,8398887786.206699,48638772333.44092,39489044614.0762,15481068680.0,6203804364.312556,49050020859.77895,5235047999.999999,445921877.76448,15411053907.775818,9949887324.879229,212531611361.4329,219217345911.88043,6698141932.689411,7334332131.694895,6610590051.303148,5674084224.5816,6860996134.85385,6450000386.557001,4901454988.2036,11786480480.42955,5519355515.647666,6754281058.1712,7264145950.485479,14403064485.907093,24565378017.464035,11781989218.359158,5942593291.62912,65820756.80349313,19733613164.270668,7592117909.41604,49934114042.366394,5537971749.6,51718357046.46069,4247602652.17008,7703442253.583999,15706743155.285698
2018-05-29,8946646689.16928,9310325894.334898,3566968496.46228,18153173024.338375,3504678605.7978754,11091796869.215998,68096427743.3088,3288008719.7795196,20365115575.48589,20114654080.29853,33713811990.843006,5349439886.481152,5143447499.16075,35227227364.34762,110509854917.91743,82816653947.01515,6589456987.381968,17191943015.84719,7490305451.43822,7699334633.456181,8936122901.4144,8014587669.852423,4795004477.56792,25247035665.756424,22126699578.0735,6226628797.825683,5973841730.6765995,67323915465.84397,4835960249.999999,1520562937.855936,4461282866.6028,16649157716.019276,15141553340.561949,7118172556.313,2455049418.9841795,4264076313.0708394,72759746706.35674,45161930860.731,4969691832.038639,4989291211.7675,144416738607.01978,25596467937.498924,6261115035.488094,8861403060.706337,11294189086.337976,8678666542.932798,5823539353.913831,4901339484.488488,6474099653.703,65373064.859839104,6876979996.2512,15747370202.99541,45395718577.4512,15435063012.9024,6723204196.716084,2298630357.8847,4518456606.157215,0.0,4438952896.212615,7461796269.528001,5684359536.37818,28407770577.848473,7754688618.146119,3208267555.5975,6922197284.093448,8322023624.840501,46760628783.934875,39076335620.929756,15372842364.0,6183856440.31155,48492045953.7864,5100815999.999999,447989660.66540396,15111384374.828789,9616736109.651999,211950243139.65485,218179188372.9911,6532656051.857677,7148980217.699667,6558603655.806898,5504030068.295919,6827560481.175226,6422215769.507216,4692532816.771549,11756125306.270977,5436473775.466641,6872088285.93,7306216293.82806,13931912534.732502,24192531113.724068,11484083754.720827,5755657409.9388,65301460.89182848,19709528201.09214,7521861179.19588,49790848204.109764,5347803477.6,51124380837.55959,4203639641.4626884,7602081171.299999,15184209625.6578
2018-05-30,8961620156.43149,9317260960.17798,3587361767.4919496,18445397866.9496,3528211219.937525,11096619389.593922,68890591932.09601,3168904122.9049597,20309407951.793663,20273087083.45148,33785052688.348316,5339692364.822112,5156838723.4189205,35925212532.94176,113335840120.57521,83253796485.66396,6589456987.381968,17075246190.527498,7500113795.547481,7832514400.241961,8937968445.1776,8075980750.888898,4774857399.93108,25380784374.48745,22377190516.693203,6259905093.71304,5994891208.2336,67042225442.97433,4868498250.000001,1514916118.6107519,4435345175.5179,16767982338.752327,15219718228.030039,7125994723.957301,2458719149.0574,4185340653.4160204,74100671525.46428,45326333197.69199,5036101967.8788,4977594514.474999,144935935952.67554,25677469418.31379,6323676794.98022,8894562301.788559,11183141536.038528,8713533355.1944,5845035039.009791,4897824299.58448,6508587310.928999,65997716.87991664,6867418419.785824,15823162803.009827,45332168808.094055,15324812562.810242,6832520897.319104,2337350402.7859,4510870345.662278,0.0,4391830254.00229,7498018581.516,5751753823.604249,28243059766.17609,7843513583.227279,3238317444.548,6919115272.83606,8363412019.422299,46722036793.191605,38755339737.3714,15434013760.0,6200177469.039645,49027011585.30503,5094894000.000001,444932938.11621195,15020021712.344938,9482788713.838991,217556293849.65747,223162344559.66003,6601272148.787909,7161911746.583055,6637622976.961199,5475407091.49536,6834247611.910951,6444046540.046331,4697227697.02845,11834181468.393024,5436473775.466641,6850490294.17422,7259471467.891859,13896449484.644093,24303731067.471073,11474258603.371986,5795012332.3999195,65301460.89182848,19637273311.55657,7589922386.596659,50131104569.96928,5324711616.0,51675930174.39633,4334235643.858176,7612941287.259,15153472359.2091
2018-05-31,8918571438.05264,9188962242.081,3569749397.0572343,18623634295.776306,3545020230.0372753,11241295000.93152,68903197712.8704,3181536428.6340804,20325324415.705727,20260412443.199245,33455988514.157154,5318247817.172224,5169012563.65362,36349890256.00205,113889179880.53615,84565224101.61035,6624632024.68116,17079413934.288916,7487036003.4018,7986925724.05156,8926895182.5984,8142955021.110507,4707089956.9708,25451592514.403873,23086914842.78235,6205332275.105041,6074879222.9502,67666842450.207,4846806250.0,1602441816.9111042,4432751406.40941,16831964827.916275,15219718228.030039,7125994723.957301,2437618201.136385,4166814615.85018,74042370446.37263,45308066271.363,4980760188.012,4956800385.954999,143897541261.364,25825178000.9762,6457032124.423956,8866932633.88994,11114553343.206518,8662817991.9048,5825330661.00516,4938834790.13124,6730841101.941,65739240.18195353,6837262678.6257925,15729879602.992083,44633121345.1655,15424727033.20626,6776597101.436136,2274802637.9455004,4306185051.971557,0.0,4448377424.65468,7566840974.2932,5712246827.644139,26912454777.763905,7805830264.707999,3114582607.693,6946853374.152552,8372280961.1184,46593396824.04734,37739944595.50315,15551651060.000002,6212871602.49483,48779661884.71039,5023830000.0,441606504.75385594,15067530296.836542,9448443227.73309,216518136310.7681,222331818528.54858,6577054702.812533,7138203943.630176,6618907874.58255,5450151523.73016,6820873350.439501,6495646543.138788,4669058415.48705,11868873096.002825,5456208028.08651,6913320815.64558,7208052159.36204,13855920284.543053,24679848558.085957,11474258603.371986,5863883446.70688,61715073.50189456,19725584843.211155,7671156730.913721,49504316527.59647,5269019479.2,50864516246.16535,4335528673.584865,7629231461.1975,15153472359.2091
2018-06-01,8939159955.538177,9150819379.94406,3553990960.3524895,19133473382.885254,3602170864.3764253,11332922888.112,68335937578.0224,3195071041.9152803,20579987838.29875,20685012891.64915,34246421015.04932,5452763616.066976,5181186403.88832,36459213234.21559,113968228417.67343,83614439080.04921,6655898724.502665,17179439784.562937,7545886068.057361,8017807988.81348,8877065500.992,8089933723.851733,4683279774.30908,25121154528.12722,23253908801.862152,6281201616.4336815,6095928700.507199,66527834966.42976,4789864750.000001,1639459854.1850882,4444423367.397615,17001061406.421001,15349984073.028444,7067328466.6250515,2400920900.4041853,4253269457.8240995,73984069367.281,46434526728.318,5047170323.85216,5012684606.352499,144736244665.88486,25844237172.93264,6453739400.240161,8944291714.440279,11199472058.14139,8716703065.4,5889817716.293039,4973986639.17132,7002910397.835,65696160.732293,6876979996.2512,15834823203.012047,44731976541.94328,15448844319.163918,6768963518.6918,2262144161.7278004,4315272593.490752,0.0,4457801953.096745,7570463205.492001,5705275004.82765,26754203213.608086,7792371936.6654,3015594738.2089996,6897541194.034345,8469839319.7755,47352372641.99842,37831657705.09125,15518712616.000002,6238259869.4052,49377903021.03232,4897494000.0,446551202.995196,15294109699.79649,9592694269.37787,217307136040.32404,224075923193.8827,6673924486.714037,7155445982.14136,6562762567.4466,5507397477.33128,6840934742.646676,6523431160.188572,4662016095.1017,11717097225.20995,5548951592.521419,6987932059.892819,7250122502.70462,13810324934.429382,24607895646.83789,11719801452.824656,5883560907.937439,61569021.526738875,19741641485.330173,7649201502.719921,49498347117.66912,5302978099.2,51686536892.412415,4383370773.47232,7593031074.6675,15264126518.42442
2018-06-04,8961620156.43149,9213234972.531778,3602193237.3317094,19129328349.656723,3647555191.64575,11385970612.269121,68323331797.248,3245600264.8317595,20731194245.46336,20659663611.14468,34695915892.16612,5458612129.062399,5190925476.07608,36387732825.38366,114402995371.92848,83286582176.06262,6743836317.750646,17279465634.83696,7565502756.275882,8071851952.146841,8993334758.0736,8101096102.222001,4767531189.88132,25372916803.385624,23362454875.264023,6322468802.253358,6150657342.155399,67850553334.68721,4852229249.999999,1595540148.944768,4613018359.449465,17165587807.128298,15407294213.11292,7012573293.11495,2412847523.14215,4328917444.55128,74178406297.58644,46623284967.050995,5117269911.68344,5038677267.002499,146034238030.0243,25806118829.019764,6536057504.835061,9019813669.935883,11503219769.254583,8872018865.4744,5956096078.67225,5009138488.2114,7244323998.417,65782319.63161404,6909342255.057087,15957257403.035334,44901442593.562325,15517750850.471521,6807089257.923182,2226402581.819,4365309970.607874,0.0,4486075538.422939,7606685517.48,5712246827.644139,27122380322.05223,7854280245.66136,3045644627.1595,6936066334.751695,8428450925.1937,47815476530.917725,38087144224.658104,15692815820.000002,6316238117.772765,49671271270.5748,4929077999.999999,445112745.324988,15334309271.289385,9647647047.147308,217763925357.4353,223702186479.88254,6679978848.207881,7172688020.652544,6600192772.203899,5539387863.1672,6901118919.268201,6618692704.359261,4746523939.725901,11812499201.1369,5714704468.771368,7029164589.608399,6731254934.8128,13931912534.732502,24660225036.836483,11804905023.254414,5915536782.437099,61325601.56814609,19846009659.103775,7798497054.43776,49850542303.38336,5442887613.6,52503254179.651436,4318719287.13792,7612941287.259,15374780677.639738
2018-06-05,8877394403.081568,9202832373.767159,3568822430.1922493,19261969412.96962,3745047450.2243004,11424550775.292479,67793889004.723206,3190559504.1548805,20365115575.48589,20545591848.874557,33550976110.830887,5374783442.794655,5143447499.16075,36505465263.45978,114027514820.52641,81745654727.32559,6753607161.444866,17166936553.278685,7503383243.583901,8264866106.90884,8417525103.9552,7981100534.74162,4789509820.0306,25317843805.672848,23320706385.494072,6357070957.762325,6112768282.552799,67593358096.414925,4766817000.000001,1615617728.4832,4498892518.675905,17174728162.72315,15339544235.40605,6953907035.7827015,2413764955.660455,4253269457.8240995,73848033516.0672,47457474602.742004,5120959363.67456,4998388642.994999,144516584250.41513,25572643972.553375,6601911988.510981,8999550875.25656,11101488925.52423,8957601041.0256,6006252677.229491,4986875650.486016,7148524950.566999,66234653.85304951,6877715502.133152,15794011803.00428,44124723190.30837,15559094769.25608,6794394736.342821,2164599433.2267,4371378979.003822,0.0,4516234029.437549,7577707667.889601,5707598945.7664795,26705758857.233852,7961946870.002159,3035038784.0004997,6914492255.949978,8360455705.523599,47455284617.31382,38303325125.830055,15721048772.0,6328932251.22795,50027915024.920555,4857027000.0,445921877.76448,15221019569.80941,9135899304.169401,215147768359.4341,221667397703.65936,6514492967.376145,7198551078.41932,6529491274.329,5461937455.35392,6961303095.889726,6610754242.345037,4619762172.7896,11821172108.03935,5643667521.807104,7015420413.036541,6824744586.6852,13683671184.113632,24087872333.726883,11768898564.812738,5856504398.7454195,60692709.675804794,19846009659.103775,7649201502.719921,49737123514.76352,5341011753.599999,51744873841.500916,4238551444.0832644,7560450726.7905,14913721680.90924
2018-06-06,9058947693.635841,9345001223.550299,3568822430.1922493,19840201548.349274,3862710520.92255,11521001182.85088,67730860100.851204,3194168734.363199,20213909168.321278,20653326291.01856,34136167554.624447,5550238832.657375,5226229612.75671,37401072738.824554,114007752686.2421,80936941030.82532,6702798774.2349205,17100252653.096003,7519730483.766001,8403836298.337481,8445208260.403199,8109467885.999702,4763868084.856441,25176227525.84,23654694303.65367,6423623549.53704,6100138596.0185995,66895256735.390175,4749192250.0,1641342127.2668161,4505376941.44713,17275272074.2665,15417708876.063633,6922618365.2055,2400003467.88588,4271795495.38994,73653696585.76176,48760515347.54399,5157853883.58576,5081565157.075,145415195040.9732,25081870294.675037,6659534661.727411,9089806052.247883,11290922981.917402,8995637563.4928,6110148488.526629,5032573054.23812,7259651846.073001,66773146.97380601,6946117549.154688,15764860802.998737,44964992362.919464,15690017178.74052,6799455675.178845,2192894850.6545,4435055653.937102,0.0,4516234029.437549,7675507910.257199,5728514414.21595,26641166382.06822,8118063475.29632,3040341705.58,6909869239.063895,8443232494.6872,47571060589.54364,38060940479.0615,15801042136.000002,6401470156.68615,51678830468.42431,4803728999.999999,444663227.303048,15147929439.822329,9293888540.25654,214441821232.9893,221127555783.4369,6518529208.372041,7230879900.6277895,6510776171.950351,5522550817.990399,6988051618.832625,6688154246.983721,4586898010.9913,11851527282.197926,5625916238.150113,6954553345.361159,6862140447.43416,13648208134.025223,24418201608.093,11801639521.056839,5898319003.86036,61309373.570906565,19821924695.925255,7677743299.37186,48853650845.51424,5237777548.8,52137322408.09629,4158383601.028609,7582170958.7085,14889131867.750278
2018-06-07,9077664527.7136,9383144085.687239,3573457264.5171747,19502381340.224243,3815645292.64325,11564403866.25216,67314869335.296005,3473884075.508,20333282647.66176,20589953089.75738,34119205483.78986,5587279414.961728,5225012228.73324,37211859891.9165,116517543740.35072,79669227668.7438,6665669568.196885,16916871927.593636,7473958211.256121,8168359029.52784,8382459772.454401,8165279777.851043,4760204979.83156,24578292122.1013,23754890679.10155,6436929182.325365,6087508909.4844,66050186666.78125,4779018750.0,1610598333.5985918,4504080056.892885,17261561540.87422,15334336780.525442,6762263928.497351,2383489682.5563903,4299584551.7387,73838316669.55194,47987215466.283005,5202127307.4792,5112756349.855,146174021930.77774,24819806680.273994,6736913680.046617,9025325395.061996,11349712861.4877,9040013506.371199,6122687638.16594,5032573054.23812,7194508493.535,66277733.30271003,6890954608.008288,15898955403.024242,44936748020.982956,15510860197.340761,6817252888.340626,2067799320.9737,4385018276.819981,0.0,4514349123.749134,7610307748.6788,5716894709.521801,26799417946.224033,8088455153.6026,3084532718.7425,6852852030.802218,8505315086.559898,47416692626.57056,37726842722.70485,15702226804.000002,6347066727.5925,51195635704.47199,4857027000.0,444123805.67671996,15250255621.804241,9273281248.592999,217680872754.3242,224117449495.43832,6542746654.347416,7295537545.04473,6313227869.064601,5517499704.43736,7068297187.661325,6666323476.444605,4605677532.0189,11821172108.03935,5546979227.670641,6982041698.50488,6815395621.49796,13744464984.26519,24329895762.47037,11916218545.533117,5925375513.052381,61715073.50189456,19902207906.520332,7622855228.88736,48913344944.787834,5341011753.599999,49724294059.43555,4210104790.0961285,7504340127.669001,14993638573.67586
2018-06-08,9053332643.412512,9501040205.0196,3527108921.267925,19164561132.099213,3692939518.9150753,11453485897.56,67478744485.36319,3762622492.1735997,20158201544.62906,20539254528.748436,33754520960.84604,5712047692.197439,5260316365.41387,37077308534.11522,115371339951.86015,79909656065.00064,6683257086.84648,17083581678.050331,7428185938.746242,8160638463.337359,8341857809.6640005,8120630264.36997,4762036532.344,24845789539.56335,23587896720.02175,6428951026.050723,6066459431.9274,66723793243.20865,4715298500.000001,1566678628.3582718,4444423367.397615,17211289585.10255,15355192761.96159,6715330922.63155,2231195884.51776,4256357130.75174,74236707376.67807,46745064475.910995,5242711279.38152,5099760019.53,145754670228.51733,24629214960.709595,6730328231.679026,9052955062.960613,11264794146.552828,9055862057.3992,6059991889.96939,5033744782.539456,7257735865.116,64920730.63840365,6908606749.175136,15753200402.99652,44414227695.15757,15517750850.471521,6791822092.434509,2050673147.2673998,4397156293.611878,0.0,4467226481.53881,7595818823.8836,5721542591.399461,26757432837.366367,8147671796.99004,3035038784.0004997,6801998845.055315,8514184028.256,47236596669.76859,38480200408.6071,15749281724.0,6319865013.045675,50850496587.36319,4760301000.0,444483420.094272,15264873647.801659,9190852081.93884,216476610009.2125,224242028400.105,6492293641.898717,7230879900.6277895,6338181338.902801,5477090796.013041,7061610056.925601,6666323476.444605,4546991528.807651,11795153387.331999,5483831740.109485,7007566597.852619,6922908721.15122,13602612783.911552,23764084233.110596,11490643403.872097,5868802812.014521,62007177.452205926,19902207906.520332,7614073137.60984,49134213112.10016,5292111340.8,49713687341.41946,4164848749.6620483,7502530108.3425,14950606400.647678
2018-06-11,9141301763.577984,9618936324.35196,3550283092.8925495,19411190609.196625,3672768706.7953753,11574048907.008001,67667831196.9792,3834807096.339999,20428781431.134144,20640651650.766327,33924141669.191998,5643815040.58416,5240838221.03835,37186631512.328766,115924679711.8211,81887726052.38646,6679348749.368793,17254459172.26845,7555694412.166621,8149057614.0516405,8435980541.5872,8070399561.703763,4740057902.19472,24900862537.276127,23855087054.549435,6502156304.284318,6112768282.552799,67532121134.921524,4793932000.0,1684634408.14656,4526127094.315051,17101605317.96435,14808630401.28,6723153090.275849,2214682099.18827,4291865369.4196,74625381237.28896,47372228946.54,5246400731.37264,5164741671.155,145774639357.1964,24881748989.132423,6829109957.192905,9110068147.003384,11395438323.375708,9084389449.2496,6162096394.1752,5063037990.072857,7309467350.955,65631541.55780222,6934349455.043456,15974748003.038662,44484838549.99884,15652118586.52134,6870646214.805582,2023866962.3358002,4513904849.860253,0.0,4478535915.669288,7711730222.2452,5684359536.37818,26880158540.181084,8236496762.071198,3151703058.7495003,6846688008.287442,8455057750.282001,48021300481.54852,38552260708.99776,15909268452.000002,6386962575.59451,50838991950.12624,4821495000.0,447360335.43468803,15217365063.310053,9245804859.70828,218552925086.99124,226525974985.66168,6558891618.330999,7291227035.416934,6396406101.858601,5551173794.790959,7081671449.132776,6662354245.437492,4496521566.045975,11825508561.490574,5580520034.245947,7015420413.036541,6974328029.68104,13658340434.050482,24388766326.21879,11637963384.59247,5972109483.474959,61487881.540541284,19998547759.234425,7662374639.6362,49456561248.1776,5274452858.4,50180382934.12747,4158383601.028609,7598461132.647,15221094345.39624
2018-06-12,9122584929.500225,9566923330.528858,3521547120.0780153,18783218075.074635,3587042755.28665,11323277847.35616,67226628869.8752,3812249407.538,20333282647.66176,20513905248.24397,33723989233.34377,5468359650.721439,5095969522.2454195,36715701760.024284,114323946834.7912,80434227111.3792,6691073761.801855,17371155997.588146,7624352820.931441,8129756198.57544,8554095342.431999,8371783777.701,4743721007.219601,24924465250.581596,23738191283.19357,6476870898.329277,6133817760.109799,67225936327.45453,4815624000.0,1731063810.829184,4545580362.628725,17001061406.421001,14776545035.41056,6680131168.232201,2197250881.340475,4324285935.15982,74926603479.26239,46714619598.696,5253779635.354879,5237521120.974998,146373713217.56845,24681627683.589806,6702340076.116759,9025325395.061996,11421567158.740286,9078050028.8384,6137018094.896581,4979845280.6779995,7255819884.159,67376259.26905328,6960827666.793728,16033050003.049751,44604877003.229,15503969544.21,6845214575.409658,2105030133.3787,4613979604.094497,0.0,4504924595.30707,7548729818.2992,5658796186.05105,26993195371.72095,8346855052.02052,3188823509.8059998,6874426109.603934,8248115777.372999,47866932518.57542,38964969702.144196,15744576232.0,6372454994.50287,50442081965.45111,4911312000.000001,447809853.456628,15374508842.782278,9125595658.33763,215604557676.54544,224242028400.105,6575036582.314585,7269674487.277954,6375611543.6601,5547806385.755599,7155229887.225751,6624646550.869929,4521169687.3947,11725770132.1124,5576575304.5443945,7015420413.036541,6843442517.05968,13678605034.101002,24097684094.35162,11595397276.999535,5981948214.0902405,60205869.758619204,20030661043.472458,7629441797.345501,49599827086.434235,5308411478.4,49984158650.82979,4089853025.5141444,7478999857.098001,15325601051.32182
