,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,GVC,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2019-02-25,8992084247.097515,7881702330.6604185,3631002227.5358706,21167358497.52059,3238618111.6106005,9702599370.920399,79433105848.15561,4348555328.832931,16749867883.023745,15134879160.357649,27041375491.0,5635608201.355225,4579001182.71072,96302974150.11343,106289998844.32512,64045467977.62005,5577742901.978802,19020108910.406128,8028387047.531639,8022952817.596079,7630211618.724239,6993020172.993047,5191777467.95952,27019894635.25668,19649807619.18372,6721256389.26305,6228011760.245601,72563006174.51253,4837663221.6,1809372722.321142,3419952094.9266753,18763527189.40854,12372394177.6,4650248714.0192995,1798020357.16,75185714213.86188,36681624853.037186,3612618679.0927796,5627389444.74522,4445043791.883749,124066565537.41296,4511951298.97836,24673174818.89,9027523850.8887,8284212256.076879,10092494158.657202,8213231675.779201,4750449796.386504,6106033905.860399,50995565.916193,6433523472.120689,16082474350.83408,42936308791.3465,15410507839.999998,9438453662.604166,4466989461.117806,0.0,8461940884.757177,9105221015.4672,5456449727.979066,27986121863.571835,6676581915.25878,2398957370.89512,3954383128.8328505,6594994031.697188,7118988656.99616,40824015958.21475,39503237467.67359,34478491531.18064,6146086855.227125,66766302808.05601,4245214725.297,18321899267.89623,11688281856.0,198517880981.11633,200095726510.77173,5511857912.179081,7176166722.6228,5137534844.3018875,4775594786.608,6942015179.678881,6541653577.329,4773760721.4759,12492156837.882463,4465030759.8303795,5749200667.982,5343522868.1328,4945988659.611,12098528159.358625,20324930037.456913,5712645207.004027,4784096137.676648,53745713.193802245,20923391387.485485,3570607487.72,109242494904.40851,5784102140.3629675,37128757479.140335,3435646562.048106,8844062819.84758,10415186112.032999
2019-02-26,9012781658.00316,8041208845.051258,3622700896.4258204,21297124059.668217,3247333084.7944,9589449524.0292,79193164828.90044,4366008339.235935,16796742513.293404,15029930429.050274,28006047095.0,5792917571.9443445,4693955187.2976,96058577327.26752,105498267009.3581,62739546909.47434,5693144479.261121,18401160775.239,7943048509.822801,7943778941.106645,7563510896.03928,7029354810.18286,5150494875.446401,26728086082.57002,19436845969.28844,6483483359.101091,6237462460.944,71897734405.9514,4786256285.8,1823676063.99957,3505808632.874625,18325681149.01398,12142424025.6,4650248714.0192995,1648062511.7985,74097912561.39334,36885878905.60896,3741042527.0358,5724220765.4357395,4451553815.011874,122629501071.72865,4492704705.99064,24274608148.7387,8952502877.058601,8212705308.85371,9654370381.22712,8187615358.661759,4714543146.376024,6075749794.734,52126429.930234104,6479172185.244,16164229848.623362,43908103654.12768,15348975200.0,9403207657.97745,4611476584.054553,0.0,8416664377.629498,9069241480.3692,5519869505.2737,28018747326.22464,6907725021.756,2340780088.00608,4417557320.632501,6635141501.803516,7252167016.22568,40695070866.7485,39469416202.71839,33958320722.4267,6015357681.349325,66177854037.54432,4208499832.914,18291912526.050243,11724356800.0,197272213457.7042,199182236993.6028,5460727504.830481,7169691985.730207,5106954279.752472,4806819162.256,6877969311.595201,6583922723.520973,4780829468.84235,12344833448.188393,4512099898.147772,5715729294.23005,5315399063.563681,4931398722.562,12144491330.92225,20196852436.639202,5782995043.6171,4818627662.695968,55565949.02014208,21391685733.669132,3564620840.4352,108204342961.97517,5778663398.341,36330861544.77486,3542238699.046951,8860303702.397799,10266571760.492878
2019-02-27,8800162800.517908,7819286738.072699,3601117435.5396905,21073927292.774303,3232584668.6372004,9405581022.831,79344706525.27213,4343962431.358456,16538932046.810293,14937702756.083183,28345720195.000004,5891235928.562544,4729878313.731,95761050760.32465,105696199968.09982,61865243821.47849,5710454715.853468,18024773395.745472,7795347194.5575,7805732182.099425,7389737960.6232,7079664307.830293,4999125369.56496,26294316612.360123,19322174311.65252,6346670515.252599,6171307556.055201,71051024882.32816,4774080958.9,1808722570.4266677,3412146955.113225,17878713316.111202,12045836561.76,4623523146.69735,1616007640.677,73549111727.71553,37084125486.046265,3738250704.25443,5739117891.69582,4426815727.124999,123068604102.90996,4322234882.385119,24027876400.5498,8752446946.845001,8037027747.15728,9391496114.769072,8136382724.42688,4569121213.83358,5950827836.3376,52062418.759628,6530711054.899349,16146710813.382797,44603256183.70837,15345556719.999998,9536591234.728317,4036555929.7878957,0.0,8295132700.602572,8850965634.108,5451751966.697982,27819732004.042557,6782854607.901179,2239825391.22804,4546960514.87325,6496169489.896997,7421666746.1541605,40553231266.13563,39043268264.28288,33614811697.77788,5973596973.027249,66766302808.05601,4246984117.7009997,18419356178.895676,11873165944.0,196441768442.09607,198019613971.7515,5385054501.954552,7120052336.220336,5045793150.65364,4727023535.599999,6797215825.750559,6557756109.211657,4743129482.88795,12366498652.555168,4548709227.950188,5666506685.7713,5156030837.672,4854801553.0547495,12246631712.17475,19776495182.67338,5775840822.944584,4643010192.5977125,57532453.7968128,21457246942.134842,3440611718.1071997,104813922694.28152,5705240381.044433,35532965610.40938,3501941671.644948,8759249322.08532,10142320417.401958
2019-02-28,8898005106.617317,7777676343.014218,3622700896.4258204,20798824301.021336,3140071876.3784003,9443297638.461401,77526206168.81195,4369682657.215515,16531119608.432018,14820032966.43552,27880368048.0,5889269561.430181,4729878313.731,92764533193.25725,105775373151.59653,61057343499.65955,5810469416.164813,17957860083.835514,7788782691.656818,7671745621.886536,7400269653.67872,6959480507.894761,4985364505.39392,26262769741.7994,19510563463.482964,6390498166.897377,6166582205.705999,70482519916.46683,4825487894.7,1835378798.100102,3193603040.3366256,17910639589.889973,12006741635.92,4604433455.7531,1584321216.35,73372711459.74765,36519423105.406654,3665663311.93881,5787533552.04108,4536184115.6775,122330112641.37773,4396471741.05204,23823848224.162823,8817465124.164423,7961989592.66383,9372719381.450642,8142786803.706241,4707361816.373928,5854297232.1222,51657014.679122694,6623481020.27898,16386137628.33712,45071420132.20149,15407089360.0,9420830660.29081,4152142424.076466,0.0,8287983778.424517,8292083522.252399,5404774353.887142,27663129783.309116,6758943252.056641,2313402543.1171203,4616124291.105375,6531684559.606441,7364157909.214139,41004539086.2675,39009446999.32768,33938691635.303917,6373047226.54275,65423432536.88832,4265120389.842,17898336539.3217,11981390776.0,195113056417.12314,196358723940.53528,5225527631.02692,7133001810.00552,5002106629.86876,4744370410.96,6875184708.63504,6652358484.022261,4757266977.620851,12448826429.148916,4386582195.96806,5633035312.019351,5020099115.587919,4862096521.57925,12139384311.859625,19756790936.393734,5884346503.14441,4796922132.683824,58962639.088936955,21166904447.50098,3421796540.9264,105339569247.41232,5712038808.571892,35713822022.19888,3382350493.548684,8757444779.57974,10059486188.674679
2019-03-01,8999610578.335932,7795014007.621919,3655906220.8660207,20762489943.620003,3161524118.0616,9650739024.4286,78119744479.60104,4377031293.174675,16874866897.076162,14953604079.008543,27598439375.0,5903034131.356728,4709521875.41874,92498884472.77254,105498267009.3581,63370373188.1549,5783542381.465604,17936949673.86365,7857709972.11396,7907237151.957675,7489789044.6506405,6900786093.972756,5065963852.68144,26617672035.6075,19936486763.27352,6492781100.311209,6142955453.960001,71075216583.0031,4851191362.6,1867236240.9293277,3267751868.5644,17974492137.447514,12149323130.16,4676974281.34125,1518000793.34,74009712427.40941,36573490354.61683,3718707944.78484,5865743464.9065,4662478564.363125,122569623385.65846,4473458113.00292,24018386717.927147,8777453938.121702,8115597108.921009,9435308492.51208,8197221477.580799,4888690398.926852,5960291621.0646,52382474.61265851,6660294498.60423,16596366051.223839,44581976004.23141,16049763600.0,9393143754.357794,4243410096.6976695,0.0,8485770625.350692,8524751182.552799,5434135361.893917,27708805431.023037,6867872762.0151005,2356179957.00612,4662977171.77875,6496169489.896997,7364157909.214139,41417163378.9595,39658815286.46752,31612644811.253296,6311314005.5449,65725201137.15073,4174881377.238,16961250856.634703,11873165944.0,195196100918.68396,196358723940.53528,5346195392.3696165,7180483213.884527,5063267758.967592,4829370100.224,6841769473.113119,6591973989.462299,4780829468.84235,12470491633.515692,4406194336.93364,5688164633.49315,5118532431.57984,4931398722.562,12297701902.801,20075342917.914703,5927271827.179507,4913342702.74896,58442571.70998272,21475978715.98219,3468834483.8784003,104682511055.99881,5733793776.659763,35703183409.740685,3477243493.5598507,8759249322.08532,10551618959.34852
2019-03-04,8988321081.478308,7833156869.758859,3640963824.8679304,20824777413.450863,3156161057.6408,9740315986.5508,78448084821.73969,4381624190.649151,16972522376.804611,15125338366.602432,27809036697.0,5952193309.665828,4727483438.63544,92690151551.52153,106111859181.45753,63558514358.989456,5779695662.222861,17895128853.919926,7929919504.02144,7929568245.326489,7389737960.6232,6903581066.06428,5089553905.546081,26538804859.2057,19813624272.94932,6488799892.172551,6232737110.5948,71667913249.53937,4818723824.2,1891291861.0248656,3211815033.2346754,18234463223.93178,12225213280.32,4669338404.96355,1471944944.0275,73911712278.53838,36669609908.76825,3634953261.3437395,5902986280.556701,4728880800.2699995,123348033304.5708,4492704705.99064,24293587513.983997,8932497284.03724,8061746198.049239,8981537437.31664,8306090825.329921,4937164376.441,6026538114.1536,53022586.3187195,6648514185.54015,16689800905.84016,44738030653.72911,16124970160.0,9284900517.944992,4305761120.36657,0.0,8619217172.674376,8695054315.35,5391855510.3641615,27685967607.16608,6883813665.911459,2443445881.33968,4669670440.446376,6506978424.156393,7445880993.286799,41765315125.91837,39902328394.14496,32329106491.23513,6476541155.862675,66321194122.66897,4389862554.323999,16777582062.828049,12008446984.0,195320667671.02512,196524812943.65692,5311426715.372568,7184799705.146256,5104769953.713228,4829370100.224,6886323120.47568,6579897090.550307,4780829468.84235,12552819410.109436,4531712039.113352,5761014094.012099,5226340349.094799,4978816017.97125,12277273826.5505,20495700171.88053,5943965008.748711,4957740377.773801,58946386.983344644,21466612829.058517,3416665128.968,105116169462.33173,5744671260.7037,34937203312.74982,3537039082.6079826,8755640237.07416,10639325789.765638
2019-03-05,9048531731.385635,7860897133.131179,3639303558.6459203,20949352353.112583,3192361715.4812007,9603593254.8906,79521505171.03908,4381624190.649151,17140489801.937546,15163501541.623297,27948302668.0,5977756082.386559,4729878313.731,93370212275.96236,106547311690.68939,64200407765.36615,5856630047.077742,18125143363.610413,8064491813.485379,7931598344.723655,7452928118.95632,6884016261.423612,5107246445.194561,26814839976.612003,19920105097.89696,6490122509.604539,6190208957.452001,72224322365.06322,4787609099.9,1923799455.7485657,3191001327.0654755,18362168319.046864,12312601938.08,4757150983.307099,1504368261.9435,74284112844.24832,36759721990.78522,3891800957.22978,5992369038.117179,4641646490.353125,124425831653.83403,4511951298.97836,24450167277.257725,8904989593.632872,8106769090.745309,8997184715.082,7998695019.92064,4820467763.90694,6028430871.099,52958575.14811339,6692690359.530449,16713159619.49424,44631629756.344315,16186502800.0,9380532032.323114,4209943681.3728156,0.0,8647812861.386593,8659074780.251999,5401251032.926329,27731643254.88,6913038656.38812,2513600840.11764,4667439350.8905,6423595217.012481,7479175583.09418,41932943744.82449,40524639669.32064,32545026449.585827,6512854815.273175,67015261903.272484,4414634047.98,17111184565.864622,11719847432.0,196981557702.24133,198227225225.65347,5338014527.19384,7202065670.193169,5045793150.65364,4822431350.08,6955938194.47968,6630217502.683608,4802035710.9417,12700142799.803505,4564398940.722652,5776765328.7189,5268526055.94848,5004348407.807,12338558055.302,20791263866.07525,5978543741.999204,4982405752.7876005,59970269.63566079,21719491775.997692,3403836599.0719995,107034779381.25916,5807216793.956333,35634032428.76234,3569536685.3515325,8806167427.2304,10632016887.230879
2019-03-06,9091808136.006529,7930247791.561978,3637643292.4239106,21172549120.006496,3241970024.3736,9556447485.3526,79635161443.31784,4361415441.76146,16925647746.534956,15182583129.133728,28077378445.999996,6019049792.1662035,4729878313.731,94517814748.45627,106487931803.0669,67509478946.515,5766232144.873257,18146053773.582275,8064491813.485379,7610842639.971584,7363408727.984401,6805757042.86094,5075793041.37504,26814839976.612003,19690761782.625126,6440978324.888301,6194934307.801201,72381568419.4504,4802490055.0,1982963278.1457,3236531309.3106,18362168319.046864,12285005519.84,4631159023.075049,1478945433.123,73950912338.08679,37180245040.19769,4003473868.4845796,5940229096.2069,4566130222.0668745,124385913196.45392,4500953245.84252,24791795851.673126,8897487496.24986,8074988225.312789,8959631248.445137,7844997117.216,4824058428.907988,6007610544.699599,52595845.18134549,6672074811.66831,16129191778.142239,44624536363.18533,16083948400.0,9388091131.016813,4247959863.0702205,0.0,8581089587.724752,8719040672.082,5384808868.442535,27610929043.06464,6921009108.3363,2566644833.34,4694212425.561,6361829878.387361,7364157909.214139,41442952397.25275,41025194390.6576,32957237279.16441,6454752960.216375,67565989598.75136,4380130896.102,16867542288.366003,11791997320.0,197230691206.9238,198227225225.65347,5348240608.66356,7167533740.099344,5067636411.046081,4784268224.288,6903030738.236639,6598012438.918296,4804391960.06385,12674144554.563377,4734370829.091012,5731480528.936851,5315399063.563681,4997053439.2825,12297701902.801,20722299004.09648,5954696339.757484,5031736502.815201,59661479.62940672,21756955323.692383,3466268777.8992,106338297698.36084,5796339309.912396,35628713122.53323,3689127863.447797,8836844649.82526,10668561399.904678
2019-03-07,9009018492.383953,7853962067.288098,3466635871.5568805,21105071027.68973,3223199312.9008,9320718637.6626,79028994657.83112,4368764077.720621,16367058402.488222,15020389635.295055,27561075334.0,5944327841.136372,4670006436.342,91680686413.67967,107022350791.66965,68107103842.1071,5752768627.523654,18125143363.610413,8067774064.93572,7556029956.24813,7184369946.040559,6858861512.599896,5069895528.15888,26846386847.172718,19371319307.782204,6398473290.675508,6157131505.0076,73712111956.57265,4755141561.5,1888041101.5524957,3111649072.2953997,18544604169.21126,12133225219.52,4306634277.0227995,1439521626.1115,73960712352.97389,36399273662.71737,3819213564.9141603,5958850504.032,4471083884.39625,124585505483.35454,4467959086.435,25024293075.92805,9105045523.846472,7999950070.819341,8671721337.562513,7740930828.926399,4721724476.37812,5894045127.975599,50355454.210131995,6666184655.13627,15802169786.985123,44085438483.10234,15834399360.0,9287405740.477644,4112604313.486834,0.0,8757429668.116762,8587115710.056,5355447860.43576,28289538666.242874,6820050050.32602,2272336225.78368,4705367873.340375,6351020944.127964,6810257006.055,40217974028.32338,41586627388.91392,32594099167.39279,6363968811.690125,62533998189.37584,4389862554.323999,16867542288.366003,11746903640.0,196151112686.63324,197396780210.04538,5233708496.202697,7154584266.314159,4964973087.2016115,4501514155.92,6811138840.55136,6591973989.462299,4853873191.629,12639480227.576532,4568321368.915768,5648786546.72615,5062284822.4416,5110125451.41225,12379414207.803001,20305225791.17726,5750801050.590778,4975006140.28346,58475075.921167366,21944273062.165844,3398705187.1136,108309472272.60135,5865683270.692488,36070215539.548805,3591635055.2171464,8741203897.02952,10566236764.41804
2019-03-08,8864136616.044445,7767273744.249599,3552969715.101401,20627533758.986473,3095156245.3542004,8943552481.3586,79193164828.90044,4382542770.144046,16206903415.733564,14788230320.5848,26966647409.0,5950226942.533464,4668808998.79422,91765694004.23477,105755579855.72237,68140305225.19555,5714301435.096213,18045683805.71734,7975871024.3262,7474825980.361529,7168572406.45728,6783397266.128748,5058100501.72656,26783293106.05128,19371319307.782204,6353309795.424422,6072075198.722001,73385523997.46082,4779492215.3,1884790342.0801253,3038801100.7032,18426020866.6044,12135524921.04,4218821698.67925,1470839603.644,74107712576.28046,35678377006.581696,3285975413.6724896,5996093319.6821995,4468479875.1449995,124545587025.9744,4437714440.3114395,24825009740.8524,9047529443.91006,7944333556.312429,8433882715.52904,7627258421.71776,4723519808.878645,5810763822.378,49864701.9021519,6632316255.07704,15667857183.474163,43886823474.65071,15844654800.0,9287405740.477644,4035034000.895669,0.0,8583472561.784102,8419211212.932001,5282632560.5789585,28495079080.955517,6756286434.74058,2214158942.89464,4703136783.7845,6310873474.021637,6804203444.271839,39134835260.006874,41661034171.81536,32230961055.62118,6400282471.100625,62164331654.0544,4400036560.647,16526443099.867935,11589075760.0,193203032881.2245,193867388893.71094,5213256333.263256,7122210581.8512,4888521675.828073,4407841028.976,6774939002.06928,6628204686.1982765,4823241953.04105,12609148941.463049,4407501812.998013,5595626129.590699,4949789604.165119,5044470734.691751,12272166807.487877,20049070589.541843,5682835954.201877,4910382857.747304,58231294.33728256,21401051620.592808,3322589243.0639997,109360765378.86293,5839849246.08814,36384054607.06589,3534439274.388498,8764662949.602058,10395695705.27364
2019-03-11,8997728995.526329,7791546474.700379,3486559066.221,20798824301.021336,3150797997.22,9059059616.7267,79748817715.5966,4309056410.552445,16472526320.594946,14810492172.680304,27343684550.0,5912865967.018547,4614924309.14412,92668899653.88275,106012892702.08665,67730821500.437996,5687374400.397004,18020591313.751102,8011975790.279941,7529638664.084986,7231762564.7904005,6791782182.40332,5134768173.53664,26972574329.4156,19584280957.677483,6484819332.375774,6038997746.2776,73857262160.62236,4761905632.0,1934852037.954624,3021889964.4407253,18371290111.55508,12140124324.08,4352449535.289,1477471645.945,73990112397.6352,36303154108.56595,3283183590.89112,6040784698.4624405,4506238009.288124,124645383169.42468,4360728068.360559,24976844662.8148,8899988195.377531,8059097792.59653,8415105982.210607,7628859441.5376005,4676841163.86502,5871332044.630799,50099409.52770761,6599920394.150819,15796330108.5716,43830076329.378815,15875421120.0,9415778036.94983,4048731360.9257073,0.0,8481004677.231987,8459988019.3764,5294376963.781668,28553804913.73056,6817393233.00996,2296291577.56152,4741065306.234375,6338667876.402941,6619569809.885459,39611932098.432,41532513364.9856,32417437383.28769,6418439300.805875,62624528769.45456,4379246199.9,16593913269.021397,11593585128.0,194199566899.9542,195154578667.9035,5182578088.854096,7212856898.347487,4886337349.788828,4525799781.424,6916953753.03744,6608076521.344957,4811460707.4303,12669811513.690022,4441496190.671684,5644848738.04945,5090408627.01072,5146600294.03475,12307915940.92625,20078626958.961315,5833074588.324712,4930115157.758345,57857495.9086592,21307392751.356075,3267854182.174401,108086072487.52074,5803137737.439856,36958539679.80904,3582535726.4489527,8678044909.33422,10415186112.032999
2019-03-12,9024071154.860786,7833156869.758859,3541347851.5473304,20733422457.698936,3112586191.7218003,8978911808.5121,79344706525.27213,4332939477.419716,16406120594.3796,14874097464.381746,27659580533.0,5967924246.724739,4680783374.27202,92764533193.25725,106210825660.82841,68306312140.637794,5727764952.445817,18263152069.424706,8041516053.333,7551969757.4538,7231762564.7904005,6814141959.135512,5156392388.6625595,26996234482.336136,19485990965.41812,6474186266.232853,6057899147.6744,73639536854.5478,4806548497.3,1986214037.6180696,3080428513.0415998,18517238791.6866,12197616862.08,4340995720.722449,1501052240.793,74088112546.50624,36525430577.541115,3171510679.63632,6078027514.11264,4555714185.061874,125044567743.22589,4338731962.08888,24962610138.880825,8962505673.56928,8046738567.150549,8339999048.936881,7476762558.652801,4752245128.887028,5890259614.0848,50163420.698313706,6641151489.8751,15994879174.631279,44220212953.12309,15960883120.0,9478711365.116253,4092835258.1920185,0.0,8435728170.10431,8433603026.9712,5288504762.180313,28756082782.177914,6814736415.6939,2286024998.22816,4761145112.23725,6361829878.387361,6743667826.440241,39457197988.6725,41444578076.10208,32525397362.463028,6282263078.0165,62918753154.7104,4390304902.425,16627648353.59813,11670244384.0,195071534166.34268,195943501432.73126,5213256333.263256,7264654793.488224,4934392522.652196,4640289158.8,6944799782.639041,6642294401.595599,4860941938.99545,12817134903.384092,4433651334.285452,5629097503.34265,5076346724.72616,5172132683.8705,12287487864.675749,20131171615.707043,5842613549.2214,5019403815.3083,59141412.25045248,21382319846.74546,3237920945.7504005,108769413006.59077,5856165472.154044,37075564416.849304,3656630260.704246,8719549386.96256,10390823103.5838
2019-03-13,9078637056.3393,7781143875.93576,3556290247.5454206,20933780485.65487,3130686520.642,9075560636.065,79470991272.24852,4388972826.608311,16398308156.001326,14711903970.543074,27836210545.0,5987587918.048379,4681980811.8198,93285204685.40724,108427674798.73613,65960081069.05399,5718148154.338956,18275698315.40782,8005411287.379259,7539789161.070809,7275644619.188399,6833706763.77618,5144597362.230241,27288043035.022797,19404082638.535324,6518027144.05195,6062624498.023602,73833070459.94739,4853896990.8,2012870265.2915041,3059614806.8724003,18517238791.6866,12160821637.76,4272272833.323149,1498841560.026,73813712129.66733,36921923738.41574,3026335895.0050797,6137616019.152959,4533580106.4262495,123767177107.06206,4333232935.52096,24516595055.616276,9015020355.25035,8038793350.792419,8433882715.52904,7476762558.652801,4718133811.377072,5948935079.3921995,49886038.95902059,6688272742.13142,16041596601.939438,44383360995.77978,15950627680.0,9551709014.509026,4071544274.0049763,0.0,8576323639.606049,8438400298.3176,5320214650.82763,28508129266.01664,6782854607.901179,2232981005.0058002,4792380366.0195,6391168414.234292,6770908854.464459,39908505808.804375,41796319231.63616,32348735578.357925,6282263078.0165,63107358529.8744,4409768218.8689995,16665131780.905611,11778469216.0,196400246191.31567,197272213457.7042,5243934577.672416,7303503214.843775,4958420109.08388,4714880722.848,6900246135.27648,6692614813.7289,4794966963.575251,12773804494.65054,4431036382.156707,5593657225.25235,5109157830.056801,5194017589.444,12261952769.362625,20121319492.567223,5980928482.223376,5024336890.31106,59108908.03926784,21485344602.905865,3292656006.6399994,108782554170.41907,5765066543.28608,37075564416.849304,3729424890.8497972,8733985727.0072,10429803917.10252
2019-03-14,9031597486.099201,7895572462.34658,3596136636.87366,20172835229.221195,3083759741.96,9040201308.911499,79673046867.41077,4565340089.62815,16624868868.97133,14959964608.178686,28019634018.999996,6015117057.901476,4678388499.17646,91935709185.34499,108843334012.09383,66369564793.81155,5773925583.358744,18484802415.12645,8031669298.98198,7547909558.659471,7200167485.623839,6749857601.03046,5156392388.6625595,27295929752.66298,19133785159.822083,6458249893.192791,5991744242.785601,73808878759.27245,4880953272.8,2018721632.3417697,3187098757.15875,18343924734.030422,12227512981.84,4352449535.289,1478208539.534,73931312308.31256,36795766823.592,2959332148.2521996,6092924640.37272,4567432226.692499,123827054793.13225,4371726121.4964,24397974022.83315,9165062302.910551,8059980594.414099,8508989648.802769,7433535023.517119,4859965078.9184675,5935685780.7744,50995565.916193,6657349420.33821,16257664703.23968,45255848354.335144,15964301600.0,9539097292.474346,4141504942.1350083,0.0,8726451005.345192,8383231677.834001,5284981441.2195,28498341627.220795,6891784117.85964,2268914032.6725597,4919552470.704375,6388080147.303037,6855658719.4286995,40836910467.361374,42344223723.9104,32790390038.620693,6273184663.163875,62903664724.69729,4432327972.02,16841303889.250767,11990409512.0,197313735708.48456,198476358730.3359,5290974552.433127,7277604267.273408,4960604435.123124,4699268535.024,6877969311.595201,6736896776.406203,4787898216.2088,12743473208.537056,4492487757.182193,5562154755.83875,5038848318.634,5197665073.70625,12267059788.42525,19983389768.609684,6095396012.983631,5127931465.36902,59206420.67282176,21382319846.74546,3414099422.9888,110201799863.87221,5799058680.92338,37277698053.55522,3786620671.678447,8802558342.21924,10429803917.10252
2019-03-15,8929992014.380585,7933715324.48352,3631002227.5358706,20129234000.339596,3095826627.9068007,9096776232.3571,79231050252.99336,4635152131.2401705,16949085061.669783,15198484452.059088,28182677107.0,6026915260.69566,4766998877.71218,91308778205.00107,107774496034.88832,68162439480.587845,5881633722.155576,18819368974.676247,8090749825.0880995,7521518266.4963255,7310750262.7067995,6744267656.847412,5148529037.70768,27319589905.58352,19518754296.17124,6468869733.161393,5963392140.6904,74510438078.846,4897187042.0,2010269657.7136075,3275557008.3778496,18608456716.768803,12255109400.08,4539528506.542649,1478208539.534,73578511772.37683,36699647269.440575,3048670477.25604,6178583116.36818,4701538703.131874,124066565537.41296,4437714440.3114395,24715878390.691925,9107546222.97414,8055566585.32625,8584096582.076496,7486368677.571839,4867146408.920565,5983004704.409401,51464981.167304404,6766317316.18095,16462053447.712881,45993561242.86977,16237780000.0,9554215072.255054,4111082384.5946083,0.0,8959982463.16164,8412015305.9124,5194549536.558633,28589692922.648636,6923665925.65236,2272336225.78368,5006564963.3835,6395800814.631177,6943435365.28452,41894260217.38462,42479508783.73119,32751131864.375122,6282263078.0165,62632072984.46112,4428789187.212,16822562175.597027,12121181184.000002,197812002717.84946,199597459501.40683,5358466690.13328,7394149531.340065,4888521675.828073,4759982598.784,6911384547.117119,6867729847.952785,4818529454.79675,12825800985.1308,4544786799.757072,5591688320.9140005,5104470529.29528,5164837715.346,12333451036.239374,20032650384.3088,6311215003.271197,5241392190.4325,59726488.051776,21485344602.905865,3479097307.7951994,111791880687.0929,5843928302.604617,38181980112.50278,3751523260.7154126,9228430373.53612,10378641599.3592
